n70,g27,g67
n65,g0,g42
n6,g46,g26
n35,g83,g22
n4,g59,g66
n32,g67,g1
n72,g93,g84
n74,g25,g28
n26,g64,g16
n21,g1,g18
n60,g65,g5
n20,g98,g63
n73,g45,g11
n51,g98,g32
n69,g23,g89
n71,g51,g26
n28,g73,g57
n14,g73,g38
n45,g66,g29
n39,g39,g77
n5,g84,g18
n23,g65,g69
n24,g2,g64
n54,g91,g79
n16,g69,g4
n17,g60,g69
n18,g59,g38
n63,g92,g69
n9,g11,g46
n25,g6,g0
n30,g41,g78
n31,g18,g92
n10,g10,g36
n43,g84,g0
n68,g33,g91
n34,g86,g58
n8,g78,g66
n53,g80,g60
n55,g26,g75
n38,g45,g4
n33,g89,g94
n62,g48,g58
n11,g31,g33
n27,g26,g15
n50,g92,g43
n44,g84,g64
n12,g53,g44
n67,g78,g22
n75,g48,g76
n0,g9,g20
n22,g5,g35
n58,g84,g55
n36,g0,g80
n42,g60,g56
n61,g32,g88
n3,g76,g33
n29,g86,g91
n47,g87,g20
n49,g30,g48
n52,g62,g57
n59,g2,g42
n57,g51,g8
n66,g90,g94
n37,g93,g26
n13,g71,g72
n40,g46,g38
n19,g12,g38
n46,g12,g78
n7,g16,g77
n15,g97,g31
n48,g16,g9
n41,g77,g49
n76,g53,g25
n64,g44,g46
n56,g31,g5
n2,g96,g2
n1,g62,g42
