n70,g26,g46
n65,g34,g75
n6,g85,g5
n35,g8,g68
n4,g56,g66
n32,g79,g65
n72,g79,g33
n74,g77,g91
n26,g43,g96
n21,g29,g84
n60,g42,g2
n20,g69,g25
n73,g30,g12
n51,g66,g95
n69,g68,g84
n71,g99,g88
n28,g46,g29
n14,g36,g78
n45,g31,g82
n39,g34,g94
n5,g46,g16
n23,g97,g28
n24,g57,g39
n54,g13,g62
n16,g70,g10
n17,g80,g51
n18,g2,g52
n63,g18,g16
n9,g10,g0
n25,g61,g88
n30,g16,g33
n31,g83,g93
n10,g11,g72
n43,g2,g88
n68,g90,g24
n34,g49,g10
n8,g56,g42
n53,g77,g10
n55,g81,g63
n38,g89,g34
n33,g58,g19
n62,g59,g8
n11,g15,g29
n27,g97,g47
n50,g90,g6
n44,g70,g84
n12,g34,g9
n67,g38,g82
n75,g73,g24
n0,g21,g3
n22,g7,g39
n58,g25,g19
n36,g65,g48
n42,g73,g25
n61,g83,g53
n3,g11,g69
n29,g16,g45
n47,g35,g52
n49,g2,g48
n52,g88,g29
n59,g30,g99
n57,g94,g39
n66,g24,g45
n37,g7,g89
n13,g30,g40
n40,g78,g63
n19,g68,g87
n46,g64,g52
n7,g50,g89
n15,g67,g91
n48,g33,g34
n41,g71,g90
n76,g31,g8
n64,g31,g11
n56,g76,g66
n2,g58,g79
n1,g10,g28
