n70,g3,g72
n65,g38,g79
n6,g24,g51
n35,g38,g89
n4,g26,g65
n32,g57,g15
n72,g98,g59
n74,g68,g17
n26,g77,g26
n21,g97,g81
n60,g90,g97
n20,g14,g29
n73,g23,g83
n51,g7,g65
n69,g59,g58
n71,g15,g78
n28,g84,g53
n14,g21,g91
n45,g60,g7
n39,g56,g99
n5,g44,g19
n23,g77,g68
n24,g19,g35
n54,g87,g38
n16,g95,g39
n17,g15,g84
n18,g84,g50
n63,g81,g36
n9,g43,g20
n25,g61,g37
n30,g70,g43
n31,g26,g87
n10,g57,g58
n43,g36,g25
n68,g30,g55
n34,g38,g22
n8,g8,g80
n53,g40,g75
n55,g46,g1
n38,g51,g58
n33,g61,g74
n62,g35,g13
n11,g1,g64
n27,g66,g1
n50,g33,g10
n44,g37,g51
n12,g95,g57
n67,g76,g68
n75,g84,g99
n0,g95,g53
n22,g90,g60
n58,g40,g39
n36,g9,g65
n42,g67,g4
n61,g33,g56
n3,g64,g51
n29,g98,g94
n47,g69,g29
n49,g16,g31
n52,g24,g76
n59,g50,g87
n57,g63,g25
n66,g57,g60
n37,g68,g81
n13,g26,g76
n40,g81,g78
n19,g84,g6
n46,g44,g80
n7,g30,g10
n15,g39,g35
n48,g41,g49
n41,g61,g43
n76,g11,g13
n64,g35,g44
n56,g62,g53
n2,g91,g92
n1,g26,g54
