n70,g52,g31
n65,g11,g8
n6,g92,g53
n35,g38,g28
n4,g27,g20
n32,g70,g69
n72,g50,g42
n74,g66,g50
n26,g4,g45
n21,g14,g60
n60,g54,g45
n20,g79,g27
n73,g12,g3
n51,g8,g1
n69,g45,g49
n71,g88,g75
n28,g25,g62
n77,g40,g13
n14,g91,g22
n45,g64,g8
n39,g2,g16
n5,g26,g56
n23,g90,g81
n24,g87,g25
n54,g57,g86
n16,g8,g23
n17,g41,g50
n18,g25,g9
n63,g0,g25
n9,g74,g85
n25,g41,g49
n30,g62,g27
n31,g74,g10
n10,g79,g57
n43,g78,g53
n68,g46,g18
n34,g96,g35
n8,g58,g30
n79,g79,g12
n53,g71,g58
n55,g18,g99
n38,g48,g11
n33,g66,g14
n62,g18,g83
n11,g0,g83
n27,g94,g87
n50,g58,g38
n44,g58,g40
n12,g29,g49
n67,g79,g66
n75,g78,g61
n0,g45,g14
n22,g69,g97
n58,g14,g53
n36,g91,g92
n42,g11,g7
n61,g39,g78
n78,g5,g71
n3,g80,g58
n29,g91,g18
n47,g33,g94
n49,g31,g67
n52,g44,g75
n59,g25,g30
n57,g9,g64
n66,g60,g27
n37,g85,g94
n13,g76,g89
n40,g31,g8
n19,g57,g95
n46,g14,g70
n7,g24,g95
n15,g36,g81
n48,g60,g89
n41,g93,g13
n76,g77,g20
n64,g59,g83
n56,g78,g19
n2,g16,g93
n1,g9,g46
