n70,g26,g6
n6,g25,g94
n4,g56,g61
n22,g75,g86
n21,g37,g55
n60,g32,g46
n79,g50,g88
n74,g29,g80
n69,g53,g86
n28,g44,g41
n14,g81,g84
n45,g70,g98
n89,g60,g11
n5,g45,g97
n23,g16,g69
n24,g93,g14
n17,g7,g49
n54,g71,g41
n77,g5,g54
n63,g34,g28
n9,g66,g72
n25,g38,g55
n87,g91,g71
n10,g45,g53
n68,g78,g72
n34,g92,g61
n72,g87,g53
n73,g88,g61
n55,g75,g0
n44,g94,g2
n16,g28,g25
n80,g70,g30
n81,g1,g38
n75,g32,g88
n66,g43,g39
n47,g31,g77
n52,g63,g24
n59,g31,g82
n57,g5,g66
n71,g90,g75
n37,g5,g79
n31,g96,g55
n19,g34,g15
n46,g77,g42
n65,g48,g35
n85,g93,g34
n1,g22,g23
n84,g37,g45
n32,g7,g22
n26,g11,g53
n20,g64,g74
n53,g64,g73
n56,g3,g35
n76,g60,g68
n38,g11,g35
n13,g30,g35
n67,g11,g20
n41,g94,g17
n18,g69,g63
n11,g50,g40
n30,g22,g77
n35,g7,g19
n8,g69,g60
n83,g87,g74
n39,g60,g92
n33,g9,g79
n27,g77,g34
n50,g52,g61
n12,g91,g30
n82,g67,g76
n0,g53,g83
n43,g96,g28
n58,g90,g97
n36,g30,g55
n42,g21,g20
n61,g97,g9
n78,g11,g23
n3,g67,g26
n29,g45,g56
n49,g67,g97
n88,g36,g5
n86,g78,g89
n62,g70,g37
n40,g83,g18
n51,g21,g14
n7,g45,g44
n15,g88,g84
n48,g98,g90
n64,g57,g49
n2,g80,g43
