n70,g2,g35
n65,g7,g47
n6,g39,g34
n35,g99,g45
n4,g81,g97
n32,g80,g96
n26,g40,g45
n21,g60,g46
n60,g56,g94
n20,g19,g25
n51,g40,g47
n69,g35,g7
n71,g43,g79
n28,g70,g88
n14,g66,g61
n45,g16,g63
n39,g15,g18
n5,g57,g73
n23,g79,g26
n24,g44,g97
n54,g10,g2
n16,g50,g98
n17,g89,g91
n18,g49,g40
n63,g45,g86
n9,g90,g53
n25,g26,g52
n30,g90,g70
n31,g78,g29
n10,g10,g44
n43,g93,g66
n68,g44,g52
n34,g89,g95
n8,g13,g8
n53,g13,g98
n55,g53,g60
n38,g58,g93
n33,g84,g17
n62,g12,g82
n11,g89,g33
n27,g84,g49
n50,g60,g27
n44,g17,g96
n12,g86,g49
n67,g10,g19
n0,g11,g13
n22,g9,g22
n58,g88,g3
n36,g89,g64
n42,g21,g26
n61,g79,g2
n3,g73,g28
n29,g51,g83
n47,g74,g71
n49,g41,g55
n52,g61,g24
n59,g50,g59
n57,g59,g12
n66,g7,g13
n37,g99,g22
n13,g88,g93
n40,g41,g95
n19,g46,g73
n46,g5,g32
n7,g44,g11
n15,g14,g20
n48,g41,g97
n41,g0,g27
n64,g18,g11
n56,g88,g78
n2,g82,g44
n1,g0,g34
