n70,g50,g21
n65,g93,g89
n6,g62,g92
n35,g8,g55
n4,g1,g77
n32,g74,g75
n72,g79,g81
n74,g73,g35
n26,g5,g68
n21,g79,g23
n60,g17,g5
n20,g2,g24
n73,g54,g23
n51,g3,g48
n69,g82,g30
n71,g38,g62
n28,g42,g63
n77,g85,g62
n14,g8,g92
n45,g28,g78
n39,g69,g68
n5,g47,g5
n23,g64,g81
n24,g25,g83
n54,g52,g36
n16,g29,g84
n17,g57,g9
n18,g53,g80
n63,g76,g54
n9,g51,g14
n25,g11,g9
n30,g89,g94
n31,g23,g80
n10,g62,g96
n43,g29,g46
n68,g3,g86
n34,g88,g46
n8,g1,g38
n79,g33,g31
n53,g30,g47
n55,g89,g8
n38,g59,g22
n33,g59,g18
n62,g73,g0
n11,g30,g72
n27,g49,g7
n50,g53,g23
n44,g52,g95
n12,g13,g43
n67,g94,g56
n75,g58,g51
n0,g42,g38
n22,g19,g90
n58,g99,g86
n36,g95,g68
n42,g72,g93
n61,g74,g1
n78,g34,g67
n3,g85,g82
n29,g40,g63
n47,g37,g13
n49,g8,g76
n52,g22,g88
n59,g94,g34
n57,g86,g52
n66,g17,g57
n37,g14,g49
n13,g77,g22
n40,g63,g29
n19,g18,g99
n46,g91,g89
n7,g58,g83
n15,g74,g23
n48,g53,g61
n41,g79,g46
n76,g5,g91
n64,g19,g69
n56,g70,g59
n2,g31,g75
n1,g61,g24
