n0,g1,g9
n1,g85,g64
n2,g68,g64
n3,g39,g90
n4,g6,g46
n5,g64,g53
n6,g30,g95
n7,g1,g69
n8,g28,g33
n9,g43,g95
n10,g58,g90
n11,g14,g6
n12,g33,g73
n13,g22,g38
n14,g68,g90
n15,g42,g5
n16,g93,g56
n17,g54,g75
n18,g59,g14
n19,g23,g9
n20,g32,g64
n21,g0,g19
n22,g22,g8
n23,g29,g86
n24,g97,g8
n25,g92,g24
n26,g91,g17
n27,g98,g36
n28,g84,g35
n29,g69,g84
n30,g94,g39
n31,g90,g20
n32,g92,g86
n33,g70,g79
n34,g36,g60
n35,g7,g74
n36,g89,g22
n37,g45,g43
n38,g47,g30
n39,g20,g92
n40,g4,g7
n41,g98,g5
n42,g46,g72
n43,g56,g42
n44,g94,g76
n45,g87,g16
n46,g20,g37
n47,g24,g46
n48,g85,g83
n49,g66,g5
n50,g84,g24
n51,g80,g96
n52,g26,g24
n53,g20,g2
n54,g44,g97
n55,g80,g22
n56,g35,g48
n57,g6,g92
n58,g7,g67
n59,g34,g21
n60,g67,g44
n61,g49,g27
n62,g58,g95
n63,g90,g55
n64,g80,g17
n65,g14,g76
n66,g60,g12
n67,g14,g26
n68,g69,g61
n69,g47,g76
n70,g8,g10
n71,g48,g87
n72,g86,g14
n73,g91,g52
n74,g68,g52
n75,g85,g54
n76,g87,g60
n77,g79,g69
n78,g61,g91
n79,g82,g59
