n70,g84,g26
n65,g9,g70
n6,g19,g29
n35,g54,g76
n4,g80,g65
n32,g92,g41
n72,g45,g31
n26,g67,g19
n21,g96,g14
n60,g4,g93
n20,g2,g14
n73,g58,g39
n51,g63,g57
n69,g35,g87
n71,g3,g13
n28,g41,g6
n14,g45,g11
n45,g31,g17
n39,g73,g51
n5,g8,g40
n23,g76,g72
n24,g7,g66
n54,g59,g16
n16,g40,g23
n17,g8,g70
n18,g81,g95
n63,g90,g31
n9,g93,g47
n25,g33,g76
n30,g45,g16
n31,g65,g58
n10,g26,g49
n43,g1,g30
n68,g26,g37
n34,g38,g89
n8,g45,g98
n53,g33,g60
n55,g37,g51
n38,g0,g29
n33,g62,g4
n62,g11,g72
n11,g43,g73
n27,g24,g90
n50,g24,g85
n44,g89,g20
n12,g92,g82
n67,g16,g82
n0,g94,g0
n22,g1,g97
n58,g22,g92
n36,g44,g87
n42,g28,g1
n61,g57,g27
n3,g67,g54
n29,g1,g36
n47,g77,g32
n49,g71,g92
n52,g35,g90
n59,g95,g64
n57,g54,g2
n66,g15,g75
n37,g13,g21
n13,g35,g83
n40,g97,g73
n19,g44,g63
n46,g31,g40
n7,g13,g82
n15,g45,g62
n48,g29,g1
n41,g18,g4
n64,g52,g47
n56,g85,g8
n2,g67,g11
n1,g76,g34
