n70,g66,g12
n65,g47,g97
n6,g49,g72
n35,g96,g63
n4,g91,g95
n32,g37,g11
n72,g8,g36
n26,g67,g42
n21,g33,g73
n60,g74,g30
n20,g36,g2
n73,g11,g26
n51,g57,g61
n69,g18,g59
n71,g52,g44
n28,g93,g25
n14,g35,g56
n45,g31,g60
n39,g29,g55
n5,g5,g77
n23,g86,g72
n24,g82,g40
n54,g29,g77
n16,g6,g89
n17,g51,g67
n18,g94,g0
n63,g13,g69
n9,g79,g16
n25,g35,g54
n30,g58,g49
n31,g75,g18
n10,g96,g90
n43,g32,g48
n68,g34,g50
n34,g5,g45
n8,g32,g94
n53,g86,g8
n55,g72,g85
n38,g32,g1
n33,g73,g27
n62,g12,g1
n11,g92,g60
n27,g15,g78
n50,g37,g77
n44,g55,g79
n12,g95,g81
n67,g81,g20
n0,g33,g97
n22,g72,g83
n58,g86,g66
n36,g57,g48
n42,g87,g51
n61,g58,g1
n3,g13,g88
n29,g5,g85
n47,g29,g13
n49,g82,g53
n52,g2,g38
n59,g24,g17
n57,g8,g88
n66,g70,g77
n37,g48,g47
n13,g81,g29
n40,g3,g45
n19,g41,g60
n46,g10,g17
n7,g1,g20
n15,g94,g96
n48,g67,g39
n41,g8,g48
n64,g45,g90
n56,g21,g72
n2,g96,g19
n1,g48,g25
