n70,g15,g71
n65,g21,g72
n6,g5,g96
n35,g18,g45
n4,g30,g65
n32,g69,g91
n72,g0,g86
n74,g56,g69
n26,g69,g75
n21,g2,g94
n60,g64,g42
n20,g5,g93
n73,g16,g27
n51,g77,g36
n69,g4,g59
n71,g48,g47
n28,g40,g94
n14,g11,g63
n45,g94,g78
n39,g0,g80
n5,g84,g92
n23,g12,g92
n24,g27,g56
n54,g23,g81
n16,g3,g87
n17,g55,g31
n18,g20,g8
n63,g45,g34
n9,g93,g18
n25,g98,g83
n30,g14,g8
n31,g16,g68
n10,g80,g27
n43,g41,g72
n68,g36,g39
n34,g46,g26
n8,g14,g80
n53,g16,g91
n55,g56,g11
n38,g18,g9
n33,g73,g60
n62,g21,g95
n11,g85,g94
n27,g91,g0
n50,g64,g21
n44,g63,g25
n12,g95,g17
n67,g70,g67
n0,g58,g14
n22,g10,g2
n58,g78,g79
n36,g3,g76
n42,g12,g85
n61,g19,g98
n3,g6,g94
n29,g74,g98
n47,g54,g87
n49,g49,g78
n52,g58,g66
n59,g25,g67
n57,g22,g58
n66,g84,g48
n37,g19,g27
n13,g26,g77
n40,g65,g68
n19,g40,g20
n46,g96,g93
n7,g13,g21
n15,g29,g99
n48,g56,g53
n41,g89,g97
n64,g52,g7
n56,g45,g86
n2,g12,g90
n1,g41,g83
