n70,g78,g0
n65,g44,g12
n6,g19,g80
n35,g85,g31
n4,g31,g34
n32,g40,g10
n72,g51,g59
n74,g87,g30
n26,g23,g83
n21,g20,g65
n60,g9,g82
n20,g6,g10
n73,g53,g43
n51,g0,g51
n69,g98,g7
n71,g86,g84
n28,g67,g72
n77,g36,g92
n14,g68,g4
n45,g20,g56
n39,g22,g13
n5,g6,g75
n23,g45,g32
n24,g59,g91
n54,g77,g69
n16,g92,g34
n17,g11,g51
n18,g41,g85
n63,g99,g71
n9,g69,g93
n25,g96,g95
n30,g35,g78
n31,g44,g47
n10,g88,g29
n43,g13,g14
n68,g40,g97
n34,g15,g69
n8,g83,g68
n53,g35,g60
n55,g64,g71
n38,g32,g39
n33,g53,g24
n62,g98,g53
n11,g18,g49
n27,g55,g68
n50,g79,g25
n44,g13,g2
n12,g55,g96
n67,g25,g7
n75,g67,g17
n0,g77,g7
n22,g94,g42
n58,g29,g66
n36,g46,g78
n42,g67,g7
n61,g82,g72
n3,g84,g32
n29,g15,g9
n47,g59,g73
n49,g25,g84
n52,g8,g91
n59,g90,g33
n57,g86,g49
n66,g40,g69
n37,g44,g55
n13,g4,g99
n40,g44,g15
n19,g43,g59
n46,g41,g58
n7,g23,g95
n15,g25,g34
n48,g14,g5
n41,g61,g70
n76,g65,g34
n64,g89,g20
n56,g14,g63
n2,g32,g69
n1,g58,g6
