n70,g91,g3
n65,g54,g4
n6,g26,g12
n35,g47,g83
n4,g35,g20
n32,g8,g22
n72,g4,g55
n74,g81,g5
n26,g14,g79
n21,g22,g41
n60,g37,g99
n20,g35,g17
n73,g21,g89
n51,g45,g28
n69,g6,g0
n71,g72,g28
n28,g52,g77
n77,g76,g31
n14,g30,g36
n45,g92,g86
n39,g17,g24
n5,g20,g58
n23,g31,g83
n24,g76,g69
n54,g55,g97
n16,g46,g83
n17,g26,g99
n18,g9,g35
n63,g92,g40
n9,g38,g89
n25,g13,g25
n30,g10,g91
n31,g8,g62
n10,g13,g60
n43,g70,g76
n68,g9,g13
n34,g99,g10
n8,g64,g29
n53,g23,g56
n55,g50,g26
n38,g78,g47
n33,g54,g9
n62,g16,g64
n11,g42,g35
n27,g13,g63
n50,g58,g82
n44,g72,g0
n12,g39,g40
n67,g89,g98
n75,g51,g86
n0,g93,g71
n22,g70,g56
n58,g47,g15
n36,g23,g53
n42,g99,g11
n61,g15,g45
n3,g7,g84
n29,g19,g80
n47,g76,g38
n49,g28,g64
n52,g93,g79
n59,g88,g29
n57,g74,g34
n66,g65,g21
n37,g78,g58
n13,g53,g94
n40,g28,g8
n19,g5,g6
n46,g75,g77
n7,g78,g10
n15,g69,g59
n48,g84,g78
n41,g34,g45
n76,g7,g88
n64,g50,g61
n56,g16,g78
n2,g30,g10
n1,g52,g66
