n70,g49,g24
n65,g71,g26
n6,g25,g8
n35,g48,g25
n4,g11,g87
n32,g0,g12
n72,g21,g81
n74,g90,g51
n26,g70,g4
n21,g8,g52
n60,g16,g94
n20,g23,g77
n73,g2,g46
n51,g89,g72
n69,g50,g90
n71,g16,g6
n28,g65,g18
n14,g35,g94
n45,g43,g71
n39,g23,g22
n5,g91,g55
n23,g36,g64
n24,g62,g20
n54,g28,g22
n16,g16,g62
n17,g35,g57
n18,g69,g76
n63,g89,g39
n9,g91,g26
n25,g20,g9
n30,g70,g20
n31,g50,g86
n10,g87,g77
n43,g95,g29
n68,g37,g73
n34,g25,g73
n8,g53,g92
n53,g9,g68
n55,g82,g77
n38,g85,g8
n33,g24,g52
n62,g16,g84
n11,g3,g54
n27,g58,g3
n50,g80,g0
n44,g7,g84
n12,g17,g38
n67,g25,g50
n75,g93,g54
n0,g15,g20
n22,g58,g16
n58,g91,g20
n36,g32,g62
n42,g53,g22
n61,g64,g29
n3,g17,g14
n29,g4,g1
n47,g58,g75
n49,g88,g90
n52,g62,g23
n59,g11,g42
n57,g2,g33
n66,g51,g10
n37,g3,g90
n13,g3,g53
n40,g60,g93
n19,g74,g76
n46,g69,g11
n7,g83,g29
n15,g41,g19
n48,g94,g1
n41,g13,g55
n76,g67,g98
n64,g95,g8
n56,g1,g7
n2,g98,g40
n1,g46,g9
