n70,g12,g4
n65,g48,g26
n6,g6,g58
n35,g18,g48
n4,g81,g58
n32,g49,g35
n72,g49,g71
n26,g47,g2
n21,g55,g68
n60,g33,g87
n20,g15,g60
n51,g25,g8
n69,g18,g36
n71,g8,g51
n28,g87,g66
n14,g98,g46
n45,g18,g50
n39,g73,g77
n5,g54,g94
n23,g88,g23
n24,g14,g44
n54,g41,g27
n16,g66,g43
n17,g13,g69
n18,g68,g64
n63,g58,g87
n9,g50,g31
n25,g90,g76
n30,g66,g33
n31,g25,g12
n10,g56,g24
n43,g82,g32
n68,g53,g74
n34,g84,g85
n8,g1,g96
n53,g38,g24
n55,g74,g36
n38,g43,g74
n33,g29,g24
n62,g92,g27
n11,g24,g35
n27,g2,g56
n50,g63,g14
n44,g46,g82
n12,g70,g39
n67,g22,g12
n0,g19,g74
n22,g46,g66
n58,g7,g86
n36,g13,g25
n42,g34,g57
n61,g19,g68
n3,g78,g20
n29,g63,g84
n47,g24,g65
n49,g19,g26
n52,g79,g36
n59,g85,g55
n57,g85,g89
n66,g22,g65
n37,g7,g72
n13,g84,g86
n40,g82,g2
n19,g32,g43
n46,g59,g17
n7,g1,g69
n15,g99,g68
n48,g54,g81
n41,g95,g99
n64,g30,g37
n56,g4,g89
n2,g54,g33
n1,g89,g99
