n0,g47,g11
n1,g92,g9
n2,g63,g50
n3,g23,g67
n4,g4,g49
n5,g38,g92
n6,g70,g49
n7,g0,g69
n8,g14,g27
n9,g64,g47
n10,g93,g8
n11,g63,g36
n12,g81,g91
n13,g53,g54
n14,g45,g91
n15,g50,g81
n16,g61,g93
n17,g58,g15
n18,g7,g87
n19,g78,g20
n20,g73,g96
n21,g71,g49
n22,g16,g30
n23,g91,g83
n24,g59,g92
n25,g91,g42
n26,g97,g75
n27,g90,g97
n28,g97,g70
n29,g43,g60
n30,g79,g8
n31,g73,g31
n32,g54,g10
n33,g67,g99
n34,g33,g29
n35,g97,g69
n36,g12,g26
n37,g7,g24
n38,g67,g72
n39,g53,g59
n40,g27,g85
n41,g30,g18
n42,g38,g81
n43,g93,g22
n44,g53,g1
n45,g12,g4
n46,g3,g92
n47,g65,g21
n48,g84,g93
n49,g10,g85
