n0,g43,g47
n1,g51,g78
n2,g59,g1
n3,g3,g4
n4,g51,g40
n5,g52,g73
n6,g44,g97
n7,g2,g62
n8,g68,g46
n9,g3,g31
n10,g37,g69
n11,g88,g98
n12,g81,g12
n13,g66,g39
n14,g13,g10
n15,g44,g31
n16,g70,g58
n17,g71,g44
n18,g61,g44
n19,g42,g41
n20,g47,g33
n21,g65,g50
n22,g50,g24
n23,g71,g87
n24,g98,g13
n25,g40,g99
n26,g22,g70
n27,g45,g53
n28,g34,g11
n29,g73,g39
n30,g76,g97
n31,g73,g69
n32,g17,g29
n33,g71,g42
n34,g6,g42
n35,g63,g46
n36,g26,g51
n37,g32,g13
n38,g44,g58
n39,g53,g94
n40,g64,g23
n41,g51,g27
n42,g26,g65
n43,g60,g2
n44,g69,g63
n45,g98,g34
n46,g4,g26
n47,g12,g40
n48,g35,g59
n49,g47,g34
