n0,g50,g5
n1,g95,g16
n2,g93,g54
n3,g18,g65
n4,g20,g79
n5,g20,g59
n6,g17,g28
n7,g53,g30
n8,g81,g63
n9,g79,g85
n10,g39,g52
n11,g7,g18
n12,g13,g38
n13,g73,g13
n14,g12,g2
n15,g61,g58
n16,g40,g89
n17,g42,g63
n18,g32,g18
n19,g83,g93
n20,g99,g96
n21,g8,g37
n22,g83,g41
n23,g86,g30
n24,g88,g76
n25,g14,g13
n26,g13,g50
n27,g27,g89
n28,g56,g71
n29,g97,g75
n30,g63,g36
n31,g94,g67
n32,g91,g73
n33,g84,g18
n34,g25,g90
n35,g43,g51
n36,g64,g66
n37,g32,g80
n38,g20,g56
n39,g44,g61
n40,g52,g27
n41,g89,g37
n42,g44,g45
n43,g1,g46
n44,g38,g80
n45,g24,g75
n46,g80,g35
n47,g49,g3
n48,g37,g59
n49,g28,g46
n50,g48,g24
n51,g95,g83
n52,g93,g58
n53,g74,g95
n54,g75,g0
n55,g74,g37
n56,g40,g15
n57,g61,g24
n58,g63,g95
n59,g97,g93
n60,g28,g44
n61,g53,g47
n62,g3,g24
n63,g25,g62
n64,g5,g20
n65,g99,g3
n66,g44,g18
n67,g39,g13
n68,g14,g2
n69,g44,g64
n70,g31,g19
n71,g55,g63
n72,g27,g53
n73,g70,g65
n74,g20,g23
n75,g15,g47
n76,g16,g24
n77,g65,g40
n78,g0,g21
n79,g71,g93
n80,g4,g48
n81,g36,g32
n82,g33,g68
n83,g46,g90
n84,g40,g53
n85,g28,g68
n86,g11,g31
n87,g74,g54
n88,g7,g55
n89,g55,g96
n90,g9,g41
n91,g75,g65
n92,g32,g66
n93,g70,g2
n94,g56,g31
n95,g49,g59
n96,g89,g12
n97,g30,g67
n98,g5,g77
n99,g62,g10
n100,g6,g43
n101,g14,g26
n102,g71,g62
n103,g97,g3
n104,g9,g74
n105,g98,g84
n106,g41,g89
n107,g46,g82
n108,g16,g70
n109,g47,g9
n110,g16,g31
n111,g26,g86
n112,g56,g84
n113,g22,g55
n114,g81,g70
n115,g10,g30
n116,g29,g97
n117,g45,g34
n118,g79,g65
n119,g81,g91
n120,g62,g28
n121,g68,g73
n122,g67,g99
n123,g53,g80
n124,g59,g91
n125,g29,g11
n126,g74,g42
n127,g17,g75
n128,g27,g34
n129,g94,g42
n130,g99,g88
n131,g25,g72
n132,g29,g6
n133,g36,g4
n134,g88,g91
n135,g1,g69
n136,g39,g69
n137,g57,g78
n138,g48,g85
n139,g72,g36
n140,g19,g52
n141,g36,g76
n142,g15,g69
n143,g23,g64
n144,g69,g43
n145,g34,g73
n146,g7,g29
n147,g19,g48
n148,g11,g6
n149,g23,g3
n150,g69,g50
n151,g35,g72
n152,g87,g30
n153,g38,g91
n154,g11,g88
n155,g39,g12
n156,g9,g78
n157,g70,g98
n158,g58,g1
n159,g66,g84
