n0,g14,g92
n1,g4,g71
n2,g13,g99
n3,g78,g65
n4,g6,g22
n5,g68,g31
n6,g74,g35
n7,g46,g52
n8,g78,g60
n9,g35,g27
n10,g17,g69
n11,g95,g57
n12,g82,g68
n13,g73,g62
n14,g38,g85
n15,g21,g86
n16,g1,g13
n17,g30,g90
n18,g7,g41
n19,g19,g44
n20,g67,g58
n21,g44,g50
n22,g61,g15
n23,g69,g33
n24,g7,g83
n25,g22,g18
n26,g31,g11
n27,g85,g23
n28,g94,g20
n29,g70,g64
n30,g54,g10
n31,g39,g75
n32,g67,g27
n33,g43,g11
n34,g42,g93
n35,g73,g10
n36,g55,g80
n37,g93,g53
n38,g88,g42
n39,g20,g12
n40,g57,g50
n41,g5,g57
n42,g37,g12
n43,g23,g97
n44,g9,g1
n45,g58,g42
n46,g76,g22
n47,g65,g90
n48,g97,g65
n49,g65,g82
n50,g66,g87
n51,g58,g10
n52,g73,g28
n53,g59,g9
n54,g72,g15
n55,g58,g81
n56,g91,g24
n57,g76,g0
n58,g18,g13
n59,g47,g7
n60,g73,g97
n61,g53,g60
n62,g87,g6
n63,g42,g25
n64,g41,g36
n65,g26,g9
n66,g77,g42
n67,g70,g97
n68,g54,g14
n69,g0,g84
n70,g47,g83
n71,g76,g29
n72,g79,g93
n73,g78,g14
n74,g79,g99
n75,g22,g3
n76,g50,g40
n77,g99,g94
n78,g11,g9
n79,g29,g66
n80,g15,g3
n81,g31,g51
n82,g94,g24
n83,g44,g23
n84,g60,g23
n85,g62,g33
n86,g6,g17
n87,g28,g6
n88,g9,g98
n89,g51,g45
n90,g47,g17
n91,g4,g79
n92,g35,g34
n93,g23,g39
n94,g53,g0
n95,g94,g93
n96,g0,g38
n97,g48,g85
n98,g10,g71
n99,g79,g61
n100,g12,g95
n101,g57,g49
n102,g39,g44
n103,g65,g86
n104,g8,g40
n105,g96,g95
n106,g61,g50
n107,g3,g29
n108,g91,g34
n109,g8,g24
n110,g46,g40
n111,g80,g47
n112,g68,g3
n113,g11,g6
n114,g7,g63
n115,g83,g54
n116,g43,g48
n117,g83,g96
n118,g7,g78
n119,g96,g70
n120,g77,g8
n121,g43,g75
n122,g88,g94
n123,g27,g71
n124,g69,g12
n125,g33,g68
n126,g80,g66
n127,g52,g93
n128,g39,g66
n129,g50,g72
n130,g52,g22
n131,g79,g53
n132,g29,g45
n133,g98,g69
n134,g90,g60
n135,g44,g75
n136,g97,g88
n137,g15,g77
n138,g98,g84
n139,g18,g87
n140,g40,g51
n141,g60,g33
n142,g35,g56
n143,g92,g59
n144,g96,g32
n145,g75,g28
n146,g45,g37
n147,g90,g45
n148,g25,g46
n149,g70,g30
n150,g3,g2
n151,g30,g99
n152,g59,g0
n153,g95,g25
n154,g69,g55
n155,g68,g63
n156,g41,g27
n157,g76,g88
n158,g87,g86
n159,g52,g84
