n0,g66,g68
n1,g21,g7
n2,g84,g95
n3,g31,g49
n4,g34,g63
n5,g91,g40
n6,g58,g10
n7,g34,g40
n8,g29,g53
n9,g39,g11
n10,g22,g17
n11,g1,g47
n12,g25,g67
n13,g73,g77
n14,g63,g86
n15,g50,g73
n16,g76,g5
n17,g95,g48
n18,g59,g55
n19,g9,g5
n20,g25,g57
n21,g57,g64
n22,g32,g84
n23,g72,g26
n24,g57,g74
n25,g72,g39
n26,g84,g90
n27,g19,g91
n28,g31,g35
n29,g93,g30
n30,g24,g8
n31,g50,g10
n32,g9,g67
n33,g46,g62
n34,g97,g65
n35,g56,g16
n36,g13,g89
n37,g64,g7
n38,g30,g72
n39,g43,g27
n40,g50,g60
n41,g91,g90
n42,g68,g34
n43,g99,g17
n44,g76,g37
n45,g72,g22
n46,g70,g4
n47,g3,g85
n48,g73,g56
n49,g28,g99
