n0,g47,g27
n1,g11,g77
n2,g12,g79
n3,g89,g11
n4,g76,g28
n5,g93,g70
n6,g56,g84
n7,g91,g93
n8,g56,g61
n9,g51,g95
n10,g78,g63
n11,g24,g88
n12,g26,g1
n13,g63,g99
n14,g68,g66
n15,g24,g95
n16,g54,g75
n17,g16,g31
n18,g6,g30
n19,g52,g25
n20,g16,g82
n21,g72,g73
n22,g51,g82
n23,g37,g97
n24,g67,g18
n25,g90,g85
n26,g41,g31
n27,g77,g64
n28,g26,g67
n29,g63,g53
n30,g55,g91
n31,g71,g23
n32,g44,g40
n33,g1,g85
n34,g70,g36
n35,g50,g16
n36,g82,g2
n37,g65,g64
n38,g55,g87
n39,g60,g99
n40,g82,g97
n41,g68,g46
n42,g59,g3
n43,g75,g48
n44,g89,g57
n45,g84,g51
n46,g25,g99
n47,g23,g15
n48,g18,g80
n49,g64,g34
