n70,g8,g58
n65,g24,g8
n6,g9,g56
n35,g26,g63
n4,g50,g4
n32,g85,g20
n72,g96,g39
n74,g16,g19
n26,g59,g48
n21,g44,g71
n60,g59,g26
n20,g52,g49
n73,g16,g96
n51,g65,g94
n69,g67,g62
n71,g72,g97
n28,g5,g77
n77,g88,g51
n14,g95,g97
n45,g4,g61
n39,g87,g46
n5,g96,g17
n23,g57,g54
n24,g87,g65
n54,g10,g78
n16,g78,g33
n17,g54,g11
n18,g84,g9
n63,g16,g13
n9,g86,g46
n25,g23,g63
n30,g71,g94
n31,g89,g43
n10,g85,g76
n43,g94,g53
n68,g55,g92
n34,g13,g94
n8,g42,g31
n79,g11,g4
n53,g53,g25
n55,g13,g47
n38,g82,g84
n33,g83,g90
n62,g31,g0
n11,g66,g87
n27,g39,g19
n50,g35,g78
n44,g18,g2
n12,g17,g15
n67,g36,g70
n75,g46,g27
n80,g74,g46
n0,g71,g97
n22,g86,g39
n81,g79,g62
n58,g41,g4
n36,g26,g44
n42,g75,g35
n61,g15,g34
n78,g57,g42
n3,g7,g28
n29,g74,g89
n47,g98,g56
n49,g15,g59
n52,g56,g17
n59,g74,g55
n57,g54,g26
n66,g46,g99
n37,g71,g22
n13,g0,g43
n40,g32,g56
n19,g60,g63
n46,g28,g4
n7,g17,g8
n15,g15,g54
n48,g48,g62
n41,g68,g32
n76,g43,g84
n64,g13,g65
n56,g49,g48
n2,g86,g52
n1,g89,g85
