n70,g46,g29
n6,g54,g19
n4,g94,g52
n22,g22,g75
n21,g57,g90
n60,g99,g38
n79,g95,g45
n74,g94,g71
n69,g60,g73
n28,g14,g93
n14,g87,g98
n45,g20,g24
n89,g82,g0
n5,g3,g83
n23,g5,g2
n24,g31,g58
n17,g80,g88
n54,g63,g0
n77,g9,g89
n63,g37,g72
n9,g66,g10
n25,g63,g79
n87,g19,g93
n10,g84,g43
n68,g6,g28
n34,g62,g7
n72,g24,g26
n73,g18,g38
n55,g45,g91
n44,g20,g26
n16,g57,g10
n80,g0,g86
n81,g92,g35
n75,g90,g83
n66,g3,g41
n47,g9,g47
n52,g18,g75
n59,g21,g63
n57,g35,g9
n71,g65,g63
n37,g17,g53
n31,g1,g38
n19,g94,g92
n46,g1,g74
n65,g1,g73
n85,g54,g91
n1,g73,g24
n84,g48,g66
n32,g15,g0
n26,g40,g68
n20,g18,g19
n53,g50,g23
n56,g54,g1
n76,g57,g8
n38,g97,g55
n13,g31,g0
n67,g92,g54
n41,g86,g6
n18,g97,g92
n11,g3,g5
n30,g86,g40
n35,g73,g28
n8,g43,g8
n83,g5,g70
n39,g10,g51
n33,g29,g44
n27,g42,g27
n50,g74,g94
n12,g90,g97
n82,g18,g91
n0,g17,g55
n43,g60,g1
n58,g24,g55
n36,g12,g47
n42,g42,g6
n61,g72,g5
n78,g37,g49
n3,g38,g76
n29,g12,g74
n49,g88,g55
n88,g62,g83
n86,g85,g51
n62,g25,g79
n40,g84,g47
n51,g51,g75
n7,g65,g94
n15,g77,g65
n48,g79,g76
n64,g4,g57
n2,g64,g99
