n70,g64,g26
n6,g60,g91
n4,g86,g13
n22,g74,g55
n21,g52,g63
n60,g88,g56
n79,g74,g90
n74,g73,g77
n69,g27,g78
n28,g39,g69
n14,g13,g44
n45,g98,g79
n5,g98,g63
n23,g55,g16
n24,g9,g12
n17,g18,g38
n54,g66,g47
n77,g37,g8
n63,g45,g32
n9,g87,g90
n25,g17,g36
n10,g46,g64
n68,g66,g29
n34,g15,g3
n72,g95,g80
n73,g19,g93
n55,g90,g10
n44,g84,g82
n16,g94,g77
n80,g40,g50
n81,g87,g65
n75,g1,g58
n66,g79,g32
n47,g97,g77
n52,g73,g46
n59,g16,g89
n57,g46,g29
n71,g9,g65
n37,g21,g2
n31,g40,g85
n19,g40,g66
n46,g42,g32
n65,g29,g88
n85,g98,g86
n1,g49,g92
n84,g0,g64
n32,g56,g87
n26,g24,g40
n20,g9,g37
n53,g98,g9
n56,g11,g19
n76,g7,g72
n38,g17,g66
n13,g55,g64
n67,g81,g86
n41,g45,g41
n18,g97,g22
n11,g8,g95
n30,g31,g53
n35,g89,g44
n8,g97,g47
n83,g83,g11
n39,g12,g15
n33,g56,g73
n27,g99,g33
n50,g51,g35
n12,g29,g12
n82,g31,g6
n0,g96,g77
n43,g45,g76
n58,g83,g20
n36,g23,g91
n42,g57,g83
n61,g69,g50
n78,g68,g77
n3,g96,g0
n29,g3,g66
n49,g84,g88
n86,g69,g1
n62,g3,g59
n40,g75,g95
n51,g19,g31
n7,g76,g97
n15,g95,g19
n48,g76,g79
n64,g82,g54
n2,g5,g44
