n70,g26,g8
n6,g31,g75
n4,g11,g75
n22,g19,g30
n21,g34,g42
n60,g2,g18
n79,g42,g11
n74,g92,g89
n69,g64,g62
n28,g12,g49
n14,g70,g85
n45,g14,g89
n5,g35,g26
n23,g54,g35
n24,g34,g5
n17,g6,g96
n54,g89,g22
n77,g63,g66
n63,g3,g71
n9,g86,g38
n25,g93,g23
n10,g17,g64
n68,g61,g24
n34,g0,g18
n72,g0,g32
n73,g91,g63
n55,g12,g95
n44,g92,g10
n16,g13,g88
n80,g55,g67
n81,g1,g84
n75,g54,g34
n66,g94,g92
n47,g49,g48
n52,g60,g20
n59,g38,g44
n57,g4,g72
n71,g67,g57
n37,g12,g11
n31,g33,g39
n19,g31,g62
n46,g17,g19
n65,g86,g33
n85,g91,g68
n1,g24,g97
n84,g55,g53
n32,g32,g83
n26,g42,g22
n20,g20,g74
n53,g72,g98
n56,g29,g17
n76,g54,g80
n38,g50,g74
n13,g81,g60
n67,g99,g95
n41,g10,g12
n18,g20,g67
n11,g13,g37
n30,g62,g54
n35,g31,g5
n8,g46,g21
n83,g43,g92
n39,g63,g50
n33,g89,g6
n27,g17,g81
n50,g37,g3
n12,g99,g40
n82,g87,g62
n0,g7,g93
n43,g57,g4
n58,g47,g55
n36,g91,g3
n42,g44,g58
n61,g19,g54
n78,g32,g75
n3,g49,g45
n29,g42,g73
n49,g40,g61
n86,g81,g33
n62,g11,g10
n40,g69,g86
n51,g1,g14
n7,g77,g84
n15,g57,g82
n48,g19,g0
n64,g0,g15
n2,g59,g43
