n70,g81,g50
n65,g46,g70
n6,g3,g25
n35,g70,g73
n4,g53,g32
n32,g83,g67
n72,g13,g85
n74,g3,g14
n26,g11,g90
n21,g95,g38
n60,g35,g34
n20,g36,g32
n73,g20,g4
n51,g89,g28
n69,g29,g53
n71,g95,g45
n28,g90,g60
n77,g57,g60
n14,g9,g29
n45,g40,g78
n39,g66,g58
n5,g64,g58
n23,g36,g49
n24,g94,g52
n54,g26,g72
n16,g82,g27
n17,g50,g68
n18,g15,g20
n63,g16,g28
n9,g95,g57
n25,g3,g52
n30,g57,g44
n31,g1,g83
n10,g10,g67
n43,g74,g97
n68,g11,g12
n34,g29,g83
n8,g84,g0
n53,g21,g90
n55,g72,g25
n38,g55,g47
n33,g53,g39
n62,g54,g64
n11,g54,g34
n27,g67,g41
n50,g63,g87
n44,g88,g57
n12,g2,g48
n67,g76,g73
n75,g8,g36
n0,g0,g67
n22,g75,g3
n58,g51,g10
n36,g47,g52
n42,g97,g10
n61,g76,g6
n3,g66,g44
n29,g68,g8
n47,g68,g27
n49,g60,g73
n52,g35,g97
n59,g0,g94
n57,g41,g21
n66,g25,g47
n37,g24,g78
n13,g30,g92
n40,g64,g44
n19,g86,g25
n46,g28,g85
n7,g79,g44
n15,g87,g5
n48,g62,g26
n41,g54,g3
n76,g87,g7
n64,g77,g8
n56,g59,g74
n2,g35,g55
n1,g83,g79
