n0,g0,g7
n1,g64,g4
n2,g54,g38
n3,g55,g34
n4,g89,g77
n5,g44,g11
n6,g87,g40
n7,g41,g27
n8,g13,g90
n9,g50,g57
n10,g2,g40
n11,g0,g24
n12,g58,g3
n13,g53,g56
n14,g6,g59
n15,g35,g93
n16,g5,g28
n17,g3,g52
n18,g69,g93
n19,g73,g72
n20,g28,g92
n21,g3,g19
n22,g78,g25
n23,g0,g53
n24,g64,g96
n25,g14,g91
n26,g60,g72
n27,g25,g38
n28,g97,g10
n29,g36,g35
n30,g74,g79
n31,g71,g67
n32,g29,g98
n33,g85,g71
n34,g26,g50
n35,g65,g73
n36,g78,g50
n37,g33,g3
n38,g48,g93
n39,g15,g12
n40,g59,g70
n41,g54,g83
n42,g74,g59
n43,g78,g40
n44,g82,g93
n45,g16,g29
n46,g44,g82
n47,g29,g19
n48,g60,g26
n49,g19,g10
