n0,g27,g62
n1,g58,g23
n2,g67,g23
n3,g43,g62
n4,g33,g84
n5,g45,g12
n6,g3,g18
n7,g49,g14
n8,g54,g70
n9,g59,g11
n10,g67,g90
n11,g65,g36
n12,g50,g5
n13,g71,g14
n14,g72,g50
n15,g20,g54
n16,g25,g61
n17,g3,g50
n18,g89,g6
n19,g16,g7
n20,g83,g81
n21,g52,g17
n22,g64,g45
n23,g90,g30
n24,g87,g52
n25,g70,g9
n26,g30,g92
n27,g32,g63
n28,g80,g69
n29,g69,g41
n30,g29,g24
n31,g2,g60
n32,g29,g73
n33,g85,g28
n34,g51,g91
n35,g32,g77
n36,g11,g76
n37,g25,g46
n38,g8,g45
n39,g81,g41
n40,g44,g27
n41,g14,g93
n42,g23,g9
n43,g71,g20
n44,g95,g92
n45,g25,g77
n46,g56,g48
n47,g81,g31
n48,g97,g27
n49,g25,g91
n50,g0,g32
n51,g82,g23
n52,g54,g28
n53,g65,g71
n54,g30,g60
n55,g65,g80
n56,g54,g90
n57,g75,g59
n58,g20,g68
n59,g14,g87
n60,g94,g1
n61,g78,g38
n62,g85,g21
n63,g51,g99
n64,g55,g50
n65,g31,g25
n66,g41,g9
n67,g81,g19
n68,g53,g6
n69,g69,g26
n70,g44,g9
n71,g56,g40
n72,g74,g69
n73,g31,g37
n74,g11,g51
n75,g53,g20
n76,g97,g72
n77,g77,g43
n78,g23,g16
n79,g29,g88
