n70,g4,g29
n65,g8,g6
n6,g13,g31
n35,g72,g70
n4,g88,g1
n32,g84,g37
n72,g69,g65
n74,g56,g23
n26,g17,g92
n21,g72,g19
n60,g62,g97
n20,g96,g86
n73,g33,g0
n51,g67,g31
n69,g54,g15
n71,g77,g15
n28,g78,g23
n77,g76,g11
n14,g12,g86
n45,g6,g28
n39,g88,g35
n5,g45,g4
n23,g18,g42
n24,g29,g68
n54,g55,g36
n16,g55,g19
n17,g80,g1
n18,g28,g11
n63,g34,g78
n9,g47,g8
n25,g35,g2
n30,g27,g96
n31,g49,g62
n10,g46,g34
n43,g69,g12
n68,g49,g12
n34,g29,g9
n8,g6,g62
n53,g11,g41
n55,g26,g50
n38,g54,g88
n33,g69,g24
n62,g42,g66
n11,g88,g71
n27,g74,g0
n50,g81,g71
n44,g31,g48
n12,g86,g10
n67,g41,g3
n75,g72,g77
n0,g81,g19
n22,g51,g17
n58,g5,g46
n36,g97,g38
n42,g33,g51
n61,g67,g78
n78,g0,g21
n3,g97,g12
n29,g21,g7
n47,g47,g14
n49,g53,g19
n52,g24,g72
n59,g7,g90
n57,g89,g74
n66,g74,g63
n37,g10,g1
n13,g37,g90
n40,g32,g98
n19,g51,g85
n46,g28,g75
n7,g82,g92
n15,g11,g70
n48,g61,g70
n41,g82,g33
n76,g53,g64
n64,g19,g80
n56,g41,g95
n2,g46,g10
n1,g21,g70
