n0,g58,g27
n1,g54,g20
n2,g73,g0
n3,g4,g42
n4,g98,g86
n5,g42,g86
n6,g8,g49
n7,g20,g68
n8,g70,g52
n9,g55,g56
n10,g45,g38
n11,g21,g94
n12,g59,g56
n13,g96,g62
n14,g85,g15
n15,g35,g25
n16,g32,g14
n17,g16,g43
n18,g12,g54
n19,g20,g73
n20,g21,g74
n21,g41,g95
n22,g65,g92
n23,g22,g63
n24,g77,g65
n25,g14,g78
n26,g48,g25
n27,g65,g42
n28,g75,g6
n29,g3,g58
n30,g62,g98
n31,g90,g71
n32,g52,g10
n33,g53,g76
n34,g70,g47
n35,g41,g46
n36,g23,g85
n37,g19,g58
n38,g3,g87
n39,g52,g65
n40,g32,g13
n41,g56,g20
n42,g27,g33
n43,g61,g74
n44,g11,g35
n45,g56,g96
n46,g69,g60
n47,g11,g24
n48,g47,g44
n49,g17,g62
n50,g23,g62
n51,g78,g0
n52,g74,g8
n53,g29,g60
n54,g23,g47
n55,g86,g28
n56,g47,g11
n57,g24,g70
n58,g69,g66
n59,g86,g65
n60,g52,g23
n61,g95,g26
n62,g5,g53
n63,g52,g60
n64,g63,g66
n65,g24,g64
n66,g37,g5
n67,g94,g2
n68,g27,g5
n69,g90,g43
n70,g0,g50
n71,g10,g94
n72,g16,g15
n73,g83,g20
n74,g74,g89
n75,g99,g19
n76,g19,g44
n77,g54,g59
n78,g22,g31
n79,g77,g3
n80,g83,g88
n81,g46,g36
n82,g64,g33
n83,g11,g64
n84,g92,g5
n85,g26,g63
n86,g21,g59
n87,g81,g68
n88,g59,g33
n89,g77,g86
n90,g15,g49
n91,g50,g91
n92,g35,g15
n93,g28,g25
n94,g89,g73
n95,g82,g41
n96,g31,g33
n97,g3,g66
n98,g30,g2
n99,g92,g26
n100,g44,g8
n101,g54,g61
n102,g9,g75
n103,g49,g61
n104,g30,g35
n105,g98,g87
n106,g98,g31
n107,g13,g8
n108,g92,g37
n109,g48,g44
n110,g67,g19
n111,g83,g48
n112,g91,g61
n113,g14,g7
n114,g63,g81
n115,g43,g49
n116,g83,g97
n117,g36,g94
n118,g2,g36
n119,g55,g16
n120,g78,g85
n121,g1,g56
n122,g31,g38
n123,g31,g58
n124,g51,g30
n125,g69,g90
n126,g90,g30
n127,g82,g45
n128,g84,g45
n129,g77,g24
