n0,g83,g11
n1,g12,g17
n2,g41,g5
n3,g44,g36
n4,g92,g85
n5,g62,g2
n6,g98,g17
n7,g73,g47
n8,g41,g46
n9,g80,g79
n10,g90,g89
n11,g76,g73
n12,g94,g65
n13,g9,g51
n14,g16,g13
n15,g50,g67
n16,g57,g62
n17,g2,g25
n18,g27,g86
n19,g77,g65
n20,g17,g40
n21,g16,g97
n22,g26,g68
n23,g80,g21
n24,g67,g79
n25,g16,g26
n26,g37,g18
n27,g39,g94
n28,g76,g75
n29,g66,g93
n30,g34,g52
n31,g27,g24
n32,g12,g50
n33,g55,g23
n34,g30,g22
n35,g33,g66
n36,g86,g38
n37,g2,g1
n38,g75,g32
n39,g47,g80
n40,g72,g22
n41,g18,g91
n42,g95,g6
n43,g59,g85
n44,g74,g40
n45,g92,g32
n46,g66,g26
n47,g55,g8
n48,g11,g96
n49,g66,g95
