n0,g58,g62
n1,g78,g11
n2,g29,g63
n3,g28,g67
n4,g95,g25
n5,g7,g37
n6,g98,g67
n7,g34,g3
n8,g55,g27
n9,g37,g45
n10,g79,g84
n11,g32,g51
n12,g96,g83
n13,g28,g68
n14,g88,g55
n15,g74,g83
n16,g78,g83
n17,g11,g59
n18,g13,g12
n19,g93,g1
n20,g15,g77
n21,g10,g3
n22,g57,g38
n23,g27,g37
n24,g89,g80
n25,g82,g88
n26,g53,g57
n27,g14,g26
n28,g31,g49
n29,g64,g44
n30,g84,g24
n31,g52,g35
n32,g16,g3
n33,g70,g12
n34,g38,g82
n35,g42,g41
n36,g35,g56
n37,g43,g33
n38,g38,g20
n39,g59,g80
n40,g77,g88
n41,g96,g32
n42,g34,g80
n43,g14,g53
n44,g85,g74
n45,g59,g65
n46,g52,g65
n47,g48,g37
n48,g14,g20
n49,g69,g39
