n0,g40,g35
n1,g17,g27
n2,g94,g92
n3,g41,g7
n4,g38,g30
n5,g59,g94
n6,g20,g65
n7,g81,g9
n8,g62,g77
n9,g70,g35
n10,g30,g74
n11,g25,g14
n12,g17,g90
n13,g63,g72
n14,g97,g49
n15,g41,g6
n16,g6,g48
n17,g95,g28
n18,g35,g71
n19,g18,g85
n20,g15,g91
n21,g50,g24
n22,g30,g98
n23,g79,g12
n24,g28,g59
n25,g4,g5
n26,g16,g64
n27,g56,g42
n28,g8,g47
n29,g12,g24
n30,g78,g33
n31,g36,g39
n32,g94,g48
n33,g57,g83
n34,g61,g44
n35,g39,g74
n36,g40,g59
n37,g32,g67
n38,g31,g39
n39,g92,g0
n40,g76,g38
n41,g3,g34
n42,g78,g76
n43,g64,g22
n44,g97,g94
n45,g35,g4
n46,g56,g69
n47,g98,g57
n48,g54,g76
n49,g62,g40
n50,g42,g87
n51,g23,g86
n52,g98,g96
n53,g59,g8
n54,g6,g32
n55,g89,g93
n56,g37,g85
n57,g9,g80
n58,g37,g93
n59,g43,g45
n60,g64,g58
n61,g35,g3
n62,g77,g74
n63,g24,g84
n64,g47,g67
n65,g77,g34
n66,g27,g72
n67,g85,g36
n68,g61,g57
n69,g12,g11
n70,g93,g75
n71,g32,g64
n72,g91,g67
n73,g48,g47
n74,g23,g59
n75,g77,g10
n76,g4,g15
n77,g49,g79
n78,g13,g41
n79,g3,g90
n80,g27,g66
n81,g25,g33
n82,g5,g83
n83,g72,g96
n84,g2,g78
n85,g71,g31
n86,g25,g71
n87,g98,g39
n88,g74,g12
n89,g73,g71
n90,g32,g73
n91,g99,g32
n92,g27,g1
n93,g38,g12
n94,g43,g71
n95,g20,g49
n96,g51,g48
n97,g14,g18
n98,g51,g11
n99,g63,g0
