n70,g46,g95
n65,g63,g93
n6,g84,g7
n35,g18,g41
n4,g40,g14
n32,g2,g64
n26,g14,g88
n21,g75,g25
n60,g12,g8
n20,g88,g5
n51,g90,g15
n69,g66,g97
n28,g40,g91
n14,g41,g91
n45,g16,g92
n39,g13,g46
n5,g84,g83
n23,g56,g36
n24,g75,g0
n54,g73,g3
n16,g13,g77
n17,g62,g63
n18,g71,g57
n63,g27,g73
n9,g27,g92
n25,g82,g48
n30,g72,g2
n31,g0,g25
n10,g65,g40
n43,g81,g36
n68,g63,g43
n34,g71,g24
n8,g85,g57
n53,g47,g22
n55,g14,g32
n38,g16,g66
n33,g50,g65
n62,g39,g8
n11,g94,g51
n27,g77,g66
n50,g85,g29
n44,g90,g83
n12,g99,g6
n67,g97,g47
n0,g19,g14
n22,g36,g72
n58,g58,g66
n36,g96,g81
n42,g61,g85
n61,g5,g26
n3,g82,g41
n29,g29,g82
n47,g49,g5
n49,g97,g41
n52,g51,g64
n59,g77,g7
n57,g10,g99
n66,g1,g4
n37,g58,g36
n13,g39,g86
n40,g1,g67
n19,g37,g94
n46,g3,g27
n7,g86,g3
n15,g1,g26
n48,g17,g19
n41,g61,g79
n64,g52,g45
n56,g33,g54
n2,g60,g56
n1,g18,g43
