n70,g32,g0
n65,g50,g38
n6,g80,g92
n35,g76,g66
n4,g64,g7
n32,g52,g29
n72,g14,g54
n26,g20,g52
n21,g93,g68
n60,g47,g63
n20,g21,g69
n51,g72,g12
n69,g14,g25
n71,g92,g5
n28,g83,g20
n14,g14,g62
n45,g35,g74
n39,g53,g12
n5,g29,g93
n23,g17,g55
n24,g91,g7
n54,g22,g76
n16,g96,g29
n17,g40,g51
n18,g46,g80
n63,g37,g78
n9,g68,g94
n25,g40,g81
n30,g4,g76
n31,g61,g58
n10,g23,g94
n43,g27,g94
n68,g37,g53
n34,g48,g20
n8,g10,g19
n53,g16,g94
n55,g68,g12
n38,g93,g4
n33,g72,g98
n62,g46,g60
n11,g54,g33
n27,g53,g89
n50,g74,g64
n44,g61,g89
n12,g27,g87
n67,g30,g31
n0,g40,g89
n22,g64,g84
n58,g43,g74
n36,g30,g69
n42,g1,g58
n61,g75,g58
n3,g7,g26
n29,g17,g45
n47,g81,g24
n49,g31,g45
n52,g47,g88
n59,g52,g19
n57,g50,g97
n66,g46,g34
n37,g6,g62
n13,g21,g18
n40,g64,g44
n19,g92,g23
n46,g59,g49
n7,g6,g69
n15,g82,g11
n48,g1,g36
n41,g58,g66
n64,g14,g2
n56,g48,g41
n2,g19,g55
n1,g64,g36
