n70,g37,g96
n65,g21,g52
n6,g50,g85
n35,g26,g95
n4,g85,g79
n32,g49,g16
n72,g93,g78
n26,g1,g70
n21,g53,g15
n60,g28,g92
n20,g94,g33
n51,g41,g88
n69,g45,g14
n71,g77,g73
n28,g7,g39
n14,g54,g30
n45,g56,g66
n39,g10,g26
n5,g52,g37
n23,g57,g12
n24,g90,g9
n54,g12,g9
n16,g84,g81
n17,g98,g49
n18,g86,g30
n63,g20,g36
n9,g58,g22
n25,g22,g88
n30,g41,g73
n31,g80,g41
n10,g7,g48
n43,g54,g40
n68,g82,g68
n34,g99,g79
n8,g8,g25
n53,g61,g41
n55,g94,g55
n38,g94,g19
n33,g19,g75
n62,g31,g44
n11,g14,g26
n27,g30,g77
n50,g66,g80
n44,g81,g98
n12,g49,g87
n67,g15,g92
n0,g38,g46
n22,g51,g91
n58,g93,g85
n36,g0,g10
n42,g14,g9
n61,g35,g59
n3,g53,g70
n29,g61,g42
n47,g57,g81
n49,g85,g2
n52,g15,g89
n59,g53,g20
n57,g55,g44
n66,g0,g8
n37,g0,g57
n13,g44,g88
n40,g83,g92
n19,g79,g36
n46,g16,g81
n7,g81,g23
n15,g5,g36
n48,g71,g75
n41,g88,g35
n64,g87,g67
n56,g60,g18
n2,g45,g54
n1,g61,g67
