n0,g85,g16
n1,g11,g34
n2,g3,g63
n3,g28,g5
n4,g43,g82
n5,g66,g65
n6,g43,g45
n7,g71,g77
n8,g3,g40
n9,g87,g98
n10,g65,g49
n11,g51,g22
n12,g3,g48
n13,g4,g69
n14,g41,g31
n15,g23,g5
n16,g63,g42
n17,g56,g37
n18,g4,g32
n19,g53,g3
n20,g42,g85
n21,g18,g85
n22,g49,g31
n23,g61,g52
n24,g65,g23
n25,g19,g68
n26,g59,g18
n27,g35,g64
n28,g52,g19
n29,g37,g31
n30,g86,g1
n31,g57,g96
n32,g27,g47
n33,g88,g40
n34,g46,g17
n35,g73,g70
n36,g33,g49
n37,g36,g45
n38,g24,g23
n39,g69,g14
n40,g48,g15
n41,g6,g41
n42,g65,g21
n43,g15,g1
n44,g4,g15
n45,g74,g18
n46,g67,g75
n47,g23,g81
n48,g83,g25
n49,g53,g38
n50,g83,g88
n51,g66,g11
n52,g22,g74
n53,g5,g81
n54,g51,g29
n55,g9,g8
n56,g29,g97
n57,g20,g96
n58,g29,g85
n59,g76,g31
n60,g46,g43
n61,g22,g19
n62,g34,g26
n63,g69,g73
n64,g76,g83
n65,g60,g96
n66,g17,g81
n67,g27,g33
n68,g21,g0
n69,g47,g36
n70,g32,g20
n71,g13,g34
n72,g38,g59
n73,g88,g30
n74,g20,g35
n75,g42,g22
n76,g96,g33
n77,g51,g81
n78,g78,g11
n79,g34,g86
n80,g49,g96
n81,g18,g3
n82,g25,g7
n83,g84,g93
n84,g77,g61
n85,g17,g26
n86,g75,g40
n87,g32,g2
n88,g49,g38
n89,g12,g88
n90,g48,g98
n91,g24,g0
n92,g60,g19
n93,g50,g1
n94,g13,g56
n95,g98,g92
n96,g93,g40
n97,g60,g80
n98,g58,g0
n99,g57,g30
n100,g68,g83
n101,g97,g39
n102,g6,g91
n103,g50,g39
n104,g91,g32
n105,g47,g63
n106,g8,g44
n107,g4,g62
n108,g97,g99
n109,g97,g82
n110,g29,g0
n111,g26,g4
n112,g74,g66
n113,g59,g76
n114,g37,g75
n115,g41,g13
n116,g6,g55
n117,g38,g31
n118,g35,g94
n119,g25,g13
n120,g70,g59
n121,g58,g72
n122,g1,g54
n123,g70,g9
n124,g94,g14
n125,g83,g47
n126,g21,g61
n127,g76,g30
n128,g93,g55
n129,g75,g98
n130,g15,g89
n131,g27,g74
n132,g46,g13
n133,g95,g59
n134,g89,g76
n135,g87,g6
n136,g5,g2
n137,g35,g39
n138,g2,g62
n139,g66,g24
n140,g86,g48
n141,g21,g80
n142,g99,g30
n143,g54,g12
n144,g20,g95
n145,g84,g72
n146,g8,g78
n147,g25,g80
n148,g1,g12
n149,g72,g99
n150,g46,g23
n151,g24,g54
n152,g2,g42
n153,g87,g60
n154,g54,g84
n155,g86,g30
n156,g16,g53
n157,g10,g73
n158,g36,g64
n159,g52,g77
n160,g55,g21
n161,g44,g28
n162,g99,g2
n163,g9,g57
n164,g12,g58
n165,g79,g77
n166,g36,g14
n167,g72,g73
n168,g35,g56
n169,g73,g57
n170,g39,g28
n171,g7,g95
n172,g7,g53
n173,g29,g8
n174,g44,g92
n175,g58,g79
n176,g79,g57
n177,g46,g69
n178,g43,g56
n179,g64,g90
n180,g78,g90
n181,g91,g60
n182,g79,g66
n183,g48,g39
n184,g41,g38
n185,g19,g61
n186,g72,g63
n187,g90,g27
n188,g91,g53
n189,g63,g9
