n70,g5,g56
n65,g30,g48
n6,g1,g62
n35,g20,g47
n4,g95,g0
n32,g92,g17
n72,g68,g38
n74,g65,g99
n26,g20,g26
n21,g4,g30
n60,g44,g92
n20,g24,g74
n73,g87,g99
n51,g24,g32
n69,g94,g67
n71,g71,g41
n28,g14,g48
n77,g33,g20
n14,g65,g85
n45,g85,g9
n39,g16,g11
n5,g45,g36
n23,g86,g96
n24,g30,g32
n54,g4,g22
n16,g29,g34
n17,g59,g68
n18,g27,g70
n63,g7,g28
n9,g93,g81
n25,g6,g39
n30,g93,g25
n31,g1,g93
n10,g44,g46
n43,g25,g65
n68,g69,g89
n34,g36,g90
n8,g47,g96
n79,g86,g16
n53,g82,g41
n55,g25,g1
n38,g28,g80
n33,g94,g15
n62,g26,g6
n11,g98,g18
n27,g16,g61
n50,g13,g2
n44,g86,g36
n12,g90,g16
n67,g82,g65
n75,g22,g14
n80,g53,g68
n0,g49,g65
n22,g31,g64
n58,g69,g26
n36,g48,g4
n42,g27,g45
n61,g36,g54
n78,g74,g68
n3,g20,g54
n29,g64,g0
n47,g25,g18
n49,g11,g47
n52,g87,g70
n59,g61,g89
n57,g95,g74
n66,g50,g99
n37,g19,g31
n13,g44,g12
n40,g76,g38
n19,g45,g61
n46,g69,g41
n7,g16,g36
n15,g20,g94
n48,g59,g67
n41,g33,g18
n76,g72,g84
n64,g73,g51
n56,g41,g59
n2,g56,g31
n1,g93,g78
