n70,g89,g40
n65,g98,g52
n6,g77,g81
n35,g47,g51
n4,g61,g9
n32,g13,g98
n72,g77,g27
n74,g97,g63
n26,g86,g79
n21,g68,g16
n60,g84,g50
n20,g50,g89
n73,g0,g23
n51,g38,g29
n69,g74,g60
n71,g11,g72
n28,g95,g13
n77,g49,g46
n14,g6,g80
n45,g92,g95
n39,g4,g65
n5,g81,g23
n23,g65,g11
n24,g94,g59
n54,g4,g32
n16,g65,g42
n17,g40,g66
n18,g27,g50
n63,g9,g7
n9,g30,g25
n25,g87,g69
n30,g33,g7
n31,g95,g8
n10,g85,g1
n43,g28,g60
n68,g42,g49
n34,g32,g69
n8,g85,g42
n53,g4,g83
n55,g18,g64
n38,g61,g52
n33,g34,g60
n62,g24,g33
n11,g65,g58
n27,g63,g15
n50,g42,g88
n44,g9,g68
n12,g59,g42
n67,g72,g79
n75,g72,g91
n0,g72,g63
n22,g25,g66
n58,g84,g54
n36,g51,g34
n42,g63,g38
n61,g60,g22
n3,g18,g90
n29,g75,g94
n47,g18,g69
n49,g31,g69
n52,g37,g29
n59,g76,g43
n57,g12,g26
n66,g46,g54
n37,g92,g52
n13,g98,g75
n40,g95,g65
n19,g26,g89
n46,g44,g91
n7,g57,g41
n15,g46,g20
n48,g47,g87
n41,g48,g8
n76,g63,g44
n64,g32,g50
n56,g93,g44
n2,g97,g96
n1,g18,g33
