n70,g88,g90
n6,g0,g4
n4,g33,g35
n22,g2,g21
n21,g54,g9
n60,g74,g94
n79,g3,g80
n74,g1,g34
n69,g76,g54
n28,g82,g32
n14,g98,g91
n45,g32,g55
n89,g58,g27
n5,g72,g25
n23,g18,g81
n24,g10,g94
n17,g73,g64
n54,g36,g59
n77,g28,g3
n63,g80,g32
n9,g93,g60
n25,g26,g13
n87,g41,g21
n10,g67,g88
n68,g2,g0
n34,g75,g21
n72,g25,g64
n73,g84,g64
n55,g35,g11
n44,g40,g84
n16,g1,g23
n80,g98,g82
n81,g92,g72
n75,g10,g61
n66,g27,g24
n47,g30,g50
n52,g12,g16
n59,g85,g49
n57,g33,g98
n71,g98,g81
n37,g81,g83
n31,g13,g45
n19,g45,g40
n46,g77,g34
n65,g78,g45
n85,g38,g83
n1,g39,g68
n84,g74,g43
n32,g95,g14
n26,g5,g76
n20,g42,g76
n53,g47,g16
n56,g66,g23
n76,g46,g47
n38,g25,g31
n13,g80,g6
n67,g16,g67
n41,g19,g43
n18,g34,g59
n11,g95,g40
n30,g43,g5
n35,g34,g5
n8,g81,g72
n83,g29,g62
n39,g37,g69
n33,g37,g8
n27,g40,g16
n50,g43,g53
n12,g90,g76
n82,g97,g54
n0,g50,g72
n43,g74,g85
n58,g25,g96
n36,g21,g78
n42,g43,g79
n61,g2,g15
n78,g91,g5
n3,g76,g34
n29,g56,g55
n49,g19,g16
n88,g77,g14
n86,g56,g83
n62,g66,g92
n40,g62,g61
n51,g72,g97
n7,g71,g92
n15,g29,g68
n48,g5,g1
n64,g93,g92
n2,g36,g82
