n70,g22,g10
n65,g45,g1
n6,g0,g32
n35,g43,g16
n4,g18,g88
n32,g3,g31
n72,g86,g89
n26,g50,g67
n21,g7,g34
n60,g43,g75
n20,g30,g78
n73,g16,g83
n51,g47,g44
n69,g51,g23
n71,g34,g93
n28,g18,g48
n14,g57,g27
n45,g80,g51
n39,g76,g28
n5,g0,g89
n23,g92,g77
n24,g20,g76
n54,g24,g91
n16,g53,g75
n17,g11,g51
n18,g62,g85
n63,g90,g33
n9,g37,g84
n25,g5,g50
n30,g92,g90
n31,g14,g97
n10,g81,g77
n43,g52,g45
n68,g1,g55
n34,g68,g66
n8,g29,g82
n53,g94,g95
n55,g68,g13
n38,g8,g20
n33,g33,g7
n62,g26,g87
n11,g81,g97
n27,g20,g45
n50,g42,g43
n44,g8,g12
n12,g32,g37
n67,g78,g44
n0,g88,g1
n22,g84,g30
n58,g3,g37
n36,g44,g51
n42,g28,g98
n61,g94,g90
n3,g69,g87
n29,g76,g93
n47,g27,g70
n49,g78,g23
n52,g55,g16
n59,g63,g59
n57,g90,g19
n66,g14,g66
n37,g82,g78
n13,g18,g81
n40,g76,g34
n19,g32,g36
n46,g60,g58
n7,g36,g14
n15,g95,g5
n48,g83,g12
n41,g26,g22
n64,g34,g48
n56,g73,g36
n2,g7,g87
n1,g45,g43
