n0,g85,g9
n1,g94,g60
n2,g97,g6
n3,g53,g88
n4,g14,g0
n5,g68,g47
n6,g14,g6
n7,g97,g93
n8,g32,g80
n9,g63,g40
n10,g73,g27
n11,g70,g47
n12,g82,g43
n13,g36,g75
n14,g2,g86
n15,g12,g64
n16,g52,g37
n17,g49,g61
n18,g69,g36
n19,g10,g0
n20,g64,g54
n21,g28,g71
n22,g49,g96
n23,g84,g49
n24,g66,g69
n25,g99,g70
n26,g20,g55
n27,g88,g70
n28,g32,g51
n29,g14,g77
n30,g65,g67
n31,g62,g8
n32,g66,g68
n33,g2,g55
n34,g28,g20
n35,g30,g77
n36,g6,g39
n37,g35,g0
n38,g83,g11
n39,g10,g73
n40,g94,g91
n41,g79,g49
n42,g81,g74
n43,g92,g65
n44,g85,g81
n45,g11,g77
n46,g27,g16
n47,g12,g79
n48,g93,g99
n49,g64,g17
n50,g5,g4
n51,g56,g34
n52,g11,g12
n53,g19,g68
n54,g42,g49
n55,g53,g50
n56,g77,g44
n57,g79,g60
n58,g64,g26
n59,g61,g38
n60,g91,g12
n61,g23,g39
n62,g65,g94
n63,g2,g89
n64,g61,g62
n65,g76,g94
n66,g76,g22
n67,g30,g11
n68,g17,g68
n69,g21,g87
n70,g67,g3
n71,g13,g36
n72,g62,g10
n73,g95,g18
n74,g11,g67
n75,g45,g66
n76,g63,g74
n77,g7,g32
n78,g73,g83
n79,g82,g15
n80,g90,g65
n81,g72,g86
n82,g18,g98
n83,g66,g6
n84,g1,g80
n85,g42,g93
n86,g71,g94
n87,g81,g66
n88,g17,g55
n89,g61,g76
n90,g80,g60
n91,g65,g46
n92,g88,g42
n93,g50,g20
n94,g87,g38
n95,g1,g2
n96,g37,g63
n97,g57,g93
n98,g83,g82
n99,g48,g13
n100,g36,g41
n101,g98,g0
n102,g75,g85
n103,g85,g44
n104,g1,g5
n105,g9,g81
n106,g59,g4
n107,g17,g25
n108,g56,g45
n109,g29,g97
n110,g28,g79
n111,g38,g72
n112,g6,g73
n113,g89,g76
n114,g48,g4
n115,g3,g87
n116,g16,g0
n117,g13,g37
n118,g44,g95
n119,g83,g52
n120,g18,g93
n121,g78,g41
n122,g80,g38
n123,g92,g81
n124,g73,g35
n125,g98,g56
n126,g87,g63
n127,g87,g39
n128,g98,g84
n129,g75,g78
n130,g10,g7
n131,g30,g54
n132,g50,g72
n133,g99,g97
n134,g78,g85
n135,g32,g36
n136,g8,g19
n137,g17,g28
n138,g27,g63
n139,g57,g50
n140,g72,g84
n141,g15,g74
n142,g32,g45
n143,g2,g39
n144,g16,g43
n145,g22,g82
n146,g84,g40
n147,g29,g95
n148,g53,g48
n149,g39,g27
n150,g95,g9
n151,g9,g50
n152,g78,g4
n153,g71,g52
n154,g78,g52
n155,g80,g98
n156,g96,g52
n157,g5,g75
n158,g34,g16
n159,g57,g13
n160,g48,g96
n161,g41,g27
n162,g18,g97
n163,g84,g46
n164,g40,g44
n165,g41,g22
n166,g59,g56
n167,g20,g3
n168,g69,g20
n169,g89,g46
n170,g15,g45
n171,g99,g30
n172,g25,g16
n173,g23,g58
n174,g21,g7
n175,g24,g58
n176,g35,g58
n177,g82,g33
n178,g99,g1
n179,g41,g91
n180,g90,g58
n181,g8,g15
n182,g91,g86
n183,g92,g15
n184,g19,g7
n185,g89,g38
n186,g33,g59
n187,g91,g22
n188,g96,g31
n189,g18,g86
n190,g48,g71
n191,g31,g56
n192,g95,g46
n193,g19,g26
n194,g19,g51
n195,g37,g33
n196,g33,g21
n197,g13,g23
n198,g46,g22
n199,g4,g69
n200,g26,g24
n201,g59,g89
n202,g23,g21
n203,g34,g35
n204,g21,g31
n205,g59,g23
n206,g92,g8
n207,g58,g71
n208,g31,g29
n209,g35,g37
