n70,g94,g44
n65,g61,g85
n6,g2,g83
n35,g93,g79
n4,g18,g61
n32,g3,g66
n72,g34,g91
n83,g38,g80
n74,g95,g82
n84,g89,g71
n26,g77,g25
n21,g80,g11
n60,g95,g25
n20,g5,g24
n73,g39,g64
n51,g63,g21
n69,g61,g74
n71,g91,g95
n28,g46,g82
n77,g44,g73
n14,g20,g38
n45,g68,g26
n39,g20,g52
n5,g58,g47
n23,g56,g62
n24,g38,g53
n54,g30,g99
n16,g73,g56
n82,g12,g56
n17,g91,g90
n18,g11,g61
n63,g47,g17
n9,g78,g98
n25,g19,g16
n30,g65,g97
n31,g87,g9
n10,g40,g95
n43,g34,g25
n68,g6,g28
n34,g45,g33
n8,g52,g22
n79,g20,g49
n53,g95,g73
n55,g31,g48
n38,g96,g45
n33,g11,g42
n62,g60,g36
n11,g2,g52
n27,g21,g86
n50,g81,g28
n44,g69,g13
n12,g20,g47
n67,g27,g79
n75,g59,g53
n80,g23,g51
n0,g84,g94
n22,g21,g12
n81,g47,g83
n58,g64,g53
n36,g47,g15
n42,g17,g40
n61,g16,g43
n78,g69,g58
n3,g72,g40
n29,g7,g22
n47,g91,g5
n49,g19,g65
n52,g2,g49
n59,g66,g92
n57,g45,g55
n66,g68,g80
n37,g22,g13
n13,g96,g1
n40,g65,g5
n19,g87,g19
n46,g30,g8
n7,g48,g83
n15,g75,g27
n48,g29,g50
n41,g0,g42
n76,g22,g79
n64,g30,g12
n56,g26,g88
n2,g84,g88
n1,g89,g42
