n70,g66,g8
n65,g16,g22
n6,g72,g89
n35,g75,g10
n4,g50,g35
n32,g26,g84
n72,g13,g87
n83,g72,g80
n74,g58,g32
n84,g51,g30
n26,g44,g67
n21,g60,g29
n60,g48,g57
n20,g87,g41
n73,g9,g33
n51,g68,g27
n69,g44,g90
n71,g75,g12
n28,g8,g17
n77,g94,g49
n14,g92,g66
n45,g46,g10
n39,g99,g27
n5,g96,g77
n23,g69,g26
n24,g15,g70
n54,g44,g60
n16,g52,g51
n82,g96,g38
n17,g8,g88
n18,g78,g15
n63,g68,g13
n9,g43,g78
n25,g42,g88
n30,g78,g29
n31,g69,g45
n10,g48,g98
n43,g37,g56
n68,g80,g79
n34,g51,g69
n8,g46,g62
n79,g91,g84
n53,g58,g19
n55,g6,g28
n38,g52,g97
n33,g12,g52
n62,g71,g20
n11,g98,g16
n27,g11,g63
n50,g80,g48
n44,g63,g42
n12,g76,g86
n67,g89,g52
n75,g10,g32
n80,g5,g77
n0,g76,g34
n22,g25,g95
n81,g55,g15
n58,g0,g41
n36,g41,g88
n42,g28,g46
n61,g83,g23
n78,g9,g27
n3,g78,g66
n29,g88,g9
n47,g56,g44
n49,g16,g10
n52,g20,g56
n59,g52,g68
n57,g67,g23
n66,g62,g70
n37,g14,g37
n13,g5,g98
n40,g18,g70
n19,g90,g77
n46,g8,g77
n7,g85,g12
n15,g29,g82
n48,g32,g7
n41,g92,g96
n76,g82,g85
n64,g21,g18
n56,g84,g49
n2,g64,g76
n1,g67,g36
