n70,g11,g4
n65,g37,g45
n6,g62,g11
n35,g32,g49
n4,g22,g51
n32,g8,g68
n72,g7,g60
n83,g47,g0
n74,g58,g48
n26,g78,g6
n21,g2,g37
n60,g70,g25
n20,g84,g38
n73,g45,g10
n51,g27,g71
n69,g36,g19
n71,g26,g54
n28,g60,g94
n77,g31,g20
n14,g70,g95
n45,g79,g9
n39,g16,g53
n5,g89,g67
n23,g74,g47
n24,g99,g54
n54,g29,g52
n16,g1,g41
n82,g84,g24
n17,g43,g57
n18,g7,g52
n63,g99,g28
n9,g23,g53
n25,g84,g10
n30,g28,g32
n31,g1,g14
n10,g45,g76
n43,g32,g18
n68,g98,g8
n34,g49,g36
n8,g33,g59
n79,g24,g90
n53,g27,g25
n55,g56,g32
n38,g17,g92
n33,g79,g62
n62,g80,g59
n11,g23,g73
n27,g76,g31
n50,g80,g31
n44,g57,g77
n12,g39,g46
n67,g52,g15
n75,g71,g6
n80,g55,g13
n0,g60,g1
n22,g62,g78
n81,g12,g76
n58,g90,g78
n36,g64,g39
n42,g97,g12
n61,g57,g61
n78,g18,g61
n3,g19,g3
n29,g56,g57
n47,g39,g81
n49,g95,g9
n52,g89,g95
n59,g72,g87
n57,g89,g82
n66,g8,g67
n37,g80,g56
n13,g67,g99
n40,g71,g32
n19,g35,g82
n46,g88,g66
n7,g67,g79
n15,g48,g64
n48,g19,g87
n41,g16,g61
n76,g75,g5
n64,g54,g82
n56,g87,g5
n2,g58,g25
n1,g38,g11
