n0,g78,g54
n1,g26,g22
n2,g52,g10
n3,g93,g91
n4,g38,g87
n5,g4,g77
n6,g49,g55
n7,g34,g94
n8,g75,g74
n9,g79,g72
n10,g41,g12
n11,g93,g54
n12,g65,g89
n13,g88,g18
n14,g89,g42
n15,g68,g66
n16,g67,g47
n17,g79,g3
n18,g83,g60
n19,g44,g76
n20,g82,g73
n21,g19,g77
n22,g67,g91
n23,g51,g14
n24,g72,g70
n25,g77,g49
n26,g90,g11
n27,g22,g42
n28,g38,g40
n29,g23,g61
n30,g35,g63
n31,g77,g94
n32,g50,g17
n33,g88,g47
n34,g14,g32
n35,g47,g84
n36,g64,g82
n37,g77,g17
n38,g17,g79
n39,g49,g69
n40,g54,g59
n41,g42,g28
n42,g49,g63
n43,g98,g61
n44,g19,g28
n45,g40,g4
n46,g14,g72
n47,g53,g0
n48,g70,g88
n49,g35,g92
n50,g42,g37
n51,g53,g23
n52,g93,g92
n53,g18,g84
n54,g28,g41
n55,g86,g42
n56,g22,g33
n57,g7,g2
n58,g60,g59
n59,g12,g94
n60,g32,g48
n61,g56,g52
n62,g10,g8
n63,g74,g14
n64,g29,g78
n65,g82,g68
n66,g43,g21
n67,g9,g5
n68,g84,g74
n69,g69,g24
n70,g21,g31
n71,g0,g61
n72,g56,g94
n73,g13,g8
n74,g5,g83
n75,g13,g9
n76,g2,g96
n77,g2,g28
n78,g10,g22
n79,g23,g95
n80,g80,g5
n81,g1,g72
n82,g1,g27
n83,g80,g64
n84,g91,g59
n85,g30,g45
n86,g62,g55
n87,g40,g11
n88,g18,g43
n89,g56,g76
n90,g24,g0
n91,g53,g50
n92,g58,g85
n93,g80,g84
n94,g43,g98
n95,g30,g68
n96,g90,g41
n97,g7,g22
n98,g55,g16
n99,g69,g16
n100,g50,g60
n101,g29,g14
n102,g25,g55
n103,g48,g10
n104,g15,g30
n105,g73,g74
n106,g34,g91
n107,g20,g61
n108,g73,g26
n109,g30,g21
n110,g59,g0
n111,g71,g45
n112,g32,g55
n113,g7,g93
n114,g25,g85
n115,g54,g16
n116,g83,g34
n117,g64,g95
n118,g26,g27
n119,g12,g21
