n0,g47,g14
n1,g30,g92
n2,g4,g42
n3,g23,g60
n4,g53,g52
n5,g85,g53
n6,g95,g0
n7,g84,g25
n8,g91,g76
n9,g24,g98
n10,g56,g31
n11,g24,g85
n12,g85,g88
n13,g93,g76
n14,g36,g66
n15,g51,g82
n16,g22,g50
n17,g45,g66
n18,g25,g22
n19,g8,g3
n20,g29,g43
n21,g50,g94
n22,g50,g2
n23,g90,g63
n24,g46,g2
n25,g95,g12
n26,g6,g24
n27,g62,g61
n28,g31,g85
n29,g96,g58
n30,g64,g74
n31,g96,g5
n32,g99,g20
n33,g62,g38
n34,g86,g38
n35,g46,g19
n36,g92,g75
n37,g40,g18
n38,g8,g31
n39,g95,g87
n40,g5,g8
n41,g60,g77
n42,g94,g15
n43,g90,g59
n44,g28,g94
n45,g59,g5
n46,g36,g85
n47,g88,g45
n48,g50,g5
n49,g95,g54
n50,g26,g5
n51,g96,g93
n52,g88,g8
n53,g15,g67
n54,g20,g21
n55,g55,g67
n56,g33,g29
n57,g80,g86
n58,g73,g44
n59,g56,g13
