n0,g38,g16
n1,g70,g24
n2,g73,g0
n3,g60,g30
n4,g59,g37
n5,g57,g74
n6,g34,g42
n7,g63,g26
n8,g24,g19
n9,g55,g69
n10,g25,g10
n11,g85,g93
n12,g5,g13
n13,g72,g80
n14,g6,g86
n15,g42,g73
n16,g37,g12
n17,g32,g85
n18,g45,g60
n19,g62,g55
n20,g79,g82
n21,g81,g46
n22,g86,g52
n23,g86,g77
n24,g40,g35
n25,g49,g71
n26,g46,g92
n27,g25,g48
n28,g1,g3
n29,g60,g8
n30,g90,g61
n31,g43,g33
n32,g62,g36
n33,g21,g75
n34,g79,g44
n35,g95,g3
n36,g12,g96
n37,g14,g23
n38,g2,g49
n39,g64,g59
n40,g71,g58
n41,g90,g94
n42,g73,g22
n43,g69,g10
n44,g8,g43
n45,g4,g88
n46,g76,g33
n47,g5,g65
n48,g82,g90
n49,g34,g68
n50,g30,g1
n51,g91,g79
n52,g63,g30
n53,g27,g43
n54,g63,g3
n55,g44,g52
n56,g60,g17
n57,g50,g53
n58,g5,g76
n59,g12,g1
