n70,g62,g21
n65,g28,g88
n6,g50,g28
n35,g39,g98
n4,g34,g53
n32,g91,g14
n72,g15,g92
n74,g8,g90
n26,g60,g92
n21,g47,g56
n60,g70,g30
n20,g27,g75
n73,g97,g22
n51,g56,g20
n69,g59,g60
n71,g63,g71
n28,g91,g95
n77,g78,g2
n14,g47,g40
n45,g89,g14
n39,g33,g56
n5,g65,g72
n23,g14,g98
n24,g42,g52
n54,g63,g32
n16,g18,g8
n17,g58,g66
n18,g97,g41
n63,g89,g85
n9,g55,g51
n25,g52,g6
n30,g99,g66
n31,g46,g13
n10,g22,g44
n43,g32,g14
n68,g46,g54
n34,g16,g43
n8,g49,g86
n53,g20,g16
n55,g89,g24
n38,g24,g42
n33,g97,g83
n62,g21,g66
n11,g31,g12
n27,g77,g91
n50,g90,g63
n44,g81,g16
n12,g98,g26
n67,g71,g91
n75,g21,g22
n0,g73,g40
n22,g42,g70
n58,g28,g11
n36,g94,g24
n42,g4,g49
n61,g89,g52
n78,g13,g40
n3,g43,g36
n29,g63,g0
n47,g9,g60
n49,g44,g51
n52,g93,g37
n59,g27,g1
n57,g80,g45
n66,g17,g71
n37,g50,g17
n13,g91,g99
n40,g96,g30
n19,g92,g41
n46,g85,g7
n7,g17,g36
n15,g25,g58
n48,g11,g73
n41,g3,g28
n76,g77,g80
n64,g35,g99
n56,g48,g34
n2,g71,g9
n1,g24,g18
