n70,g51,g69
n6,g44,g60
n4,g17,g36
n22,g92,g10
n21,g57,g16
n60,g92,g14
n79,g17,g9
n74,g94,g57
n69,g78,g37
n28,g46,g1
n14,g81,g50
n45,g79,g33
n5,g26,g65
n23,g37,g35
n24,g12,g88
n17,g40,g90
n54,g63,g55
n77,g44,g83
n63,g6,g30
n9,g62,g3
n25,g13,g57
n87,g52,g22
n10,g0,g23
n68,g24,g44
n34,g11,g74
n72,g8,g57
n73,g23,g91
n55,g38,g53
n44,g80,g95
n16,g90,g80
n80,g90,g98
n81,g29,g18
n75,g79,g11
n66,g22,g65
n47,g0,g30
n52,g97,g86
n59,g98,g41
n57,g46,g50
n71,g74,g99
n37,g71,g8
n31,g60,g8
n19,g56,g95
n46,g79,g1
n65,g5,g34
n85,g74,g92
n1,g55,g9
n84,g59,g88
n32,g77,g24
n26,g50,g19
n20,g59,g1
n53,g96,g51
n56,g3,g60
n76,g36,g45
n38,g12,g93
n13,g28,g65
n67,g8,g10
n41,g47,g13
n18,g61,g72
n11,g17,g90
n30,g54,g45
n35,g49,g35
n8,g76,g54
n83,g89,g35
n39,g45,g65
n33,g34,g79
n27,g26,g87
n50,g76,g31
n12,g55,g19
n82,g15,g85
n0,g65,g55
n43,g4,g64
n58,g40,g17
n36,g54,g14
n42,g53,g42
n61,g56,g91
n78,g30,g47
n3,g99,g12
n29,g16,g72
n49,g19,g86
n86,g1,g81
n62,g29,g91
n40,g85,g40
n51,g99,g63
n7,g38,g79
n15,g57,g35
n48,g36,g98
n64,g52,g48
n2,g94,g29
