n70,g92,g11
n65,g67,g36
n6,g89,g91
n35,g24,g4
n4,g91,g63
n32,g85,g45
n72,g68,g51
n74,g80,g15
n26,g36,g94
n21,g37,g26
n60,g77,g73
n20,g72,g73
n73,g45,g46
n51,g58,g36
n69,g69,g72
n71,g54,g43
n28,g23,g83
n14,g48,g52
n45,g89,g40
n39,g65,g4
n5,g97,g70
n23,g91,g35
n24,g80,g75
n54,g10,g49
n16,g35,g20
n17,g91,g97
n18,g56,g44
n63,g15,g6
n9,g16,g92
n25,g74,g14
n30,g69,g55
n31,g18,g3
n10,g70,g10
n43,g45,g43
n68,g3,g12
n34,g82,g65
n8,g87,g98
n53,g10,g86
n55,g80,g2
n38,g27,g9
n33,g83,g39
n62,g42,g91
n11,g31,g99
n27,g61,g73
n50,g81,g88
n44,g22,g16
n12,g6,g75
n67,g40,g57
n75,g16,g90
n0,g16,g55
n22,g76,g97
n58,g15,g95
n36,g96,g3
n42,g81,g97
n61,g72,g24
n3,g15,g82
n29,g22,g66
n47,g79,g67
n49,g3,g67
n52,g34,g30
n59,g87,g78
n57,g73,g59
n66,g61,g72
n37,g84,g79
n13,g84,g83
n40,g84,g67
n19,g27,g24
n46,g34,g9
n7,g9,g25
n15,g93,g17
n48,g86,g16
n41,g57,g0
n64,g58,g98
n56,g22,g19
n2,g72,g40
n1,g21,g40
