n0,g35,g12
n1,g36,g76
n2,g17,g76
n3,g72,g52
n4,g53,g43
n5,g93,g63
n6,g86,g3
n7,g25,g12
n8,g21,g72
n9,g16,g75
n10,g39,g44
n11,g0,g9
n12,g34,g96
n13,g59,g2
n14,g4,g10
n15,g86,g38
n16,g49,g89
n17,g83,g64
n18,g91,g6
n19,g8,g36
n20,g43,g7
n21,g1,g15
n22,g39,g70
n23,g24,g76
n24,g0,g96
n25,g63,g10
n26,g6,g74
n27,g95,g69
n28,g61,g62
n29,g64,g79
n30,g25,g37
n31,g52,g18
n32,g13,g7
n33,g38,g85
n34,g0,g43
n35,g4,g20
n36,g14,g84
n37,g41,g86
n38,g87,g32
n39,g58,g9
n40,g87,g94
n41,g69,g17
n42,g95,g86
n43,g9,g70
n44,g30,g17
n45,g42,g28
n46,g83,g3
n47,g78,g31
n48,g65,g7
n49,g41,g39
n50,g48,g38
n51,g16,g64
n52,g65,g29
n53,g76,g16
n54,g7,g16
n55,g38,g66
n56,g75,g35
n57,g66,g36
n58,g28,g41
n59,g4,g12
