n0,g39,g32
n1,g2,g58
n2,g88,g22
n3,g62,g6
n4,g22,g5
n5,g1,g26
n6,g88,g84
n7,g15,g3
n8,g10,g50
n9,g45,g58
n10,g86,g30
n11,g13,g71
n12,g5,g60
n13,g25,g52
n14,g57,g79
n15,g69,g89
n16,g96,g81
n17,g98,g8
n18,g1,g67
n19,g99,g12
n20,g40,g13
n21,g88,g17
n22,g47,g53
n23,g99,g96
n24,g50,g8
n25,g70,g76
n26,g43,g59
n27,g63,g2
n28,g66,g44
n29,g28,g20
n30,g93,g74
n31,g13,g38
n32,g7,g38
n33,g62,g75
n34,g57,g36
n35,g41,g53
n36,g29,g68
n37,g95,g83
n38,g48,g47
n39,g21,g98
n40,g57,g60
n41,g99,g24
n42,g70,g94
n43,g1,g88
n44,g25,g42
n45,g29,g27
n46,g18,g97
n47,g27,g83
n48,g0,g77
n49,g14,g85
