n70,g4,g45
n65,g57,g48
n6,g36,g40
n35,g38,g43
n4,g6,g49
n32,g98,g72
n72,g97,g55
n26,g27,g99
n21,g18,g81
n60,g85,g94
n20,g21,g33
n73,g63,g65
n51,g56,g8
n69,g16,g32
n71,g51,g83
n28,g32,g62
n14,g40,g5
n45,g66,g36
n39,g69,g28
n5,g3,g68
n23,g64,g13
n24,g18,g44
n54,g55,g68
n16,g43,g66
n17,g96,g60
n18,g20,g62
n63,g26,g11
n9,g70,g63
n25,g23,g22
n30,g46,g90
n31,g80,g57
n10,g89,g90
n43,g25,g62
n68,g16,g42
n34,g45,g32
n8,g93,g81
n53,g80,g3
n55,g19,g38
n38,g31,g85
n33,g24,g8
n62,g48,g80
n11,g29,g95
n27,g30,g75
n50,g49,g93
n44,g20,g53
n12,g98,g1
n67,g23,g4
n0,g52,g94
n22,g5,g44
n58,g90,g54
n36,g79,g71
n42,g88,g15
n61,g39,g50
n3,g32,g77
n29,g5,g38
n47,g17,g93
n49,g60,g26
n52,g93,g42
n59,g92,g15
n57,g66,g7
n66,g38,g17
n37,g27,g35
n13,g44,g95
n40,g49,g82
n19,g42,g95
n46,g3,g9
n7,g24,g69
n15,g36,g83
n48,g6,g21
n41,g49,g48
n64,g0,g94
n56,g87,g57
n2,g2,g27
n1,g48,g27
