n70,g59,g19
n6,g83,g89
n4,g89,g54
n22,g64,g96
n21,g10,g23
n60,g98,g45
n79,g15,g55
n74,g14,g90
n69,g20,g47
n28,g71,g20
n14,g13,g20
n45,g70,g10
n5,g91,g49
n23,g54,g15
n24,g84,g49
n17,g91,g86
n54,g19,g20
n77,g73,g21
n63,g90,g89
n9,g87,g61
n25,g88,g86
n10,g10,g54
n68,g4,g47
n34,g85,g84
n72,g68,g53
n73,g79,g14
n55,g39,g99
n44,g94,g52
n16,g49,g81
n80,g49,g51
n81,g72,g25
n75,g95,g63
n66,g58,g16
n47,g81,g67
n52,g95,g8
n59,g22,g55
n57,g50,g91
n71,g33,g87
n37,g90,g30
n31,g61,g77
n19,g70,g63
n46,g51,g57
n65,g80,g45
n85,g88,g16
n1,g7,g26
n84,g71,g91
n32,g83,g67
n26,g98,g58
n20,g62,g70
n53,g25,g37
n56,g90,g7
n76,g51,g93
n38,g37,g29
n13,g71,g57
n67,g56,g9
n41,g60,g93
n18,g65,g99
n11,g47,g43
n30,g71,g4
n35,g74,g86
n8,g10,g40
n83,g57,g97
n39,g13,g16
n33,g67,g7
n27,g31,g39
n50,g55,g1
n12,g65,g42
n82,g61,g37
n0,g19,g42
n43,g62,g10
n58,g42,g53
n36,g60,g3
n42,g79,g43
n61,g51,g56
n78,g54,g2
n3,g54,g76
n29,g36,g67
n49,g79,g74
n62,g94,g66
n40,g19,g7
n51,g8,g96
n7,g25,g23
n15,g36,g24
n48,g41,g15
n64,g47,g93
n2,g9,g33
