n70,g6,g96
n6,g72,g18
n4,g29,g89
n22,g52,g28
n21,g82,g4
n60,g62,g97
n79,g70,g54
n74,g22,g16
n69,g69,g66
n28,g37,g61
n14,g36,g73
n45,g16,g1
n5,g17,g88
n23,g44,g35
n24,g25,g93
n17,g56,g22
n54,g40,g88
n77,g66,g27
n63,g81,g1
n9,g7,g0
n25,g25,g9
n87,g77,g64
n10,g94,g75
n68,g97,g84
n34,g17,g14
n72,g84,g46
n73,g29,g37
n55,g10,g13
n44,g15,g39
n16,g10,g24
n80,g80,g28
n81,g11,g92
n75,g67,g12
n66,g98,g79
n47,g76,g49
n52,g62,g13
n59,g20,g48
n57,g28,g68
n71,g32,g96
n37,g73,g42
n31,g31,g57
n19,g79,g42
n46,g76,g29
n65,g46,g43
n85,g25,g73
n1,g38,g2
n84,g28,g36
n32,g87,g84
n26,g97,g58
n20,g69,g8
n53,g1,g41
n56,g43,g2
n76,g90,g29
n38,g14,g33
n13,g20,g94
n67,g84,g42
n41,g70,g71
n18,g82,g96
n11,g78,g91
n30,g77,g43
n35,g52,g12
n8,g1,g11
n83,g26,g72
n39,g81,g74
n33,g68,g94
n27,g87,g99
n50,g2,g19
n12,g35,g25
n82,g37,g6
n0,g10,g5
n43,g22,g60
n58,g20,g42
n36,g22,g69
n42,g44,g77
n61,g58,g80
n78,g82,g48
n3,g35,g87
n29,g90,g24
n49,g6,g2
n86,g46,g50
n62,g89,g17
n40,g91,g2
n51,g18,g87
n7,g66,g1
n15,g56,g47
n48,g19,g55
n64,g45,g14
n2,g74,g24
