n70,g97,g3
n65,g27,g2
n6,g12,g36
n35,g39,g76
n4,g17,g65
n32,g61,g63
n72,g67,g46
n26,g29,g65
n21,g55,g56
n60,g18,g93
n20,g60,g54
n51,g31,g5
n69,g38,g22
n71,g22,g30
n28,g12,g6
n14,g49,g29
n45,g61,g89
n39,g69,g62
n5,g9,g99
n23,g21,g75
n24,g60,g67
n54,g46,g83
n16,g96,g51
n17,g86,g12
n18,g65,g70
n63,g28,g82
n9,g3,g74
n25,g22,g64
n30,g91,g75
n31,g59,g43
n10,g3,g67
n43,g32,g28
n68,g81,g38
n34,g31,g93
n8,g39,g27
n53,g62,g10
n55,g7,g57
n38,g65,g88
n33,g93,g99
n62,g62,g8
n11,g23,g69
n27,g83,g94
n50,g50,g96
n44,g90,g61
n12,g44,g73
n67,g32,g91
n0,g27,g6
n22,g63,g20
n58,g45,g24
n36,g84,g40
n42,g51,g57
n61,g36,g79
n3,g68,g57
n29,g31,g9
n47,g34,g83
n49,g53,g76
n52,g64,g85
n59,g84,g99
n57,g86,g96
n66,g44,g77
n37,g46,g7
n13,g66,g56
n40,g94,g38
n19,g31,g98
n46,g82,g23
n7,g6,g29
n15,g51,g77
n48,g71,g87
n41,g26,g65
n64,g47,g94
n56,g46,g15
n2,g33,g53
n1,g76,g99
