n70,g86,g90
n65,g95,g86
n6,g46,g11
n35,g84,g55
n4,g61,g21
n32,g53,g25
n72,g4,g37
n74,g9,g1
n26,g73,g42
n21,g13,g37
n60,g16,g75
n20,g3,g57
n73,g28,g72
n51,g79,g65
n69,g24,g30
n71,g58,g67
n28,g18,g31
n77,g12,g74
n14,g37,g24
n45,g49,g60
n39,g23,g8
n5,g36,g70
n23,g95,g81
n24,g63,g96
n54,g44,g2
n16,g44,g43
n17,g60,g63
n18,g71,g56
n63,g56,g96
n9,g12,g45
n25,g69,g70
n30,g18,g96
n31,g17,g96
n10,g20,g71
n43,g52,g89
n68,g4,g27
n34,g36,g49
n8,g94,g54
n79,g64,g17
n53,g87,g48
n55,g2,g77
n38,g31,g78
n33,g72,g38
n62,g51,g19
n11,g84,g25
n27,g10,g92
n50,g62,g29
n44,g10,g70
n12,g88,g26
n67,g2,g34
n75,g87,g65
n80,g1,g97
n0,g61,g74
n22,g19,g76
n81,g4,g64
n58,g54,g87
n36,g92,g68
n42,g13,g11
n61,g52,g32
n78,g94,g89
n3,g49,g48
n29,g23,g42
n47,g80,g77
n49,g8,g37
n52,g38,g32
n59,g95,g34
n57,g1,g57
n66,g60,g79
n37,g68,g21
n13,g76,g31
n40,g77,g40
n19,g50,g92
n46,g98,g17
n7,g6,g59
n15,g5,g96
n48,g91,g30
n41,g56,g59
n76,g64,g21
n64,g6,g7
n56,g55,g41
n2,g10,g36
n1,g82,g11
