n70,g87,g24
n65,g16,g2
n6,g66,g97
n35,g46,g40
n4,g46,g91
n32,g72,g74
n72,g94,g5
n74,g13,g49
n26,g46,g5
n21,g7,g86
n60,g24,g53
n20,g94,g75
n73,g82,g18
n51,g0,g36
n69,g99,g93
n71,g2,g81
n28,g96,g87
n77,g82,g85
n14,g96,g79
n45,g21,g94
n39,g13,g82
n5,g33,g96
n23,g93,g6
n24,g42,g14
n54,g85,g42
n16,g14,g12
n17,g14,g75
n18,g14,g51
n63,g56,g63
n9,g96,g1
n25,g26,g11
n30,g98,g71
n31,g91,g85
n10,g49,g15
n43,g76,g77
n68,g62,g60
n34,g8,g38
n8,g29,g72
n79,g52,g27
n53,g18,g25
n55,g52,g5
n38,g77,g13
n33,g3,g96
n62,g27,g31
n11,g41,g42
n27,g91,g68
n50,g81,g8
n44,g62,g48
n12,g89,g75
n67,g88,g58
n75,g26,g76
n80,g93,g91
n0,g26,g98
n22,g83,g25
n81,g54,g47
n58,g52,g97
n36,g75,g15
n42,g67,g92
n61,g35,g77
n78,g78,g13
n3,g92,g83
n29,g64,g31
n47,g29,g85
n49,g56,g19
n52,g22,g12
n59,g89,g37
n57,g61,g15
n66,g18,g71
n37,g51,g56
n13,g54,g44
n40,g59,g76
n19,g8,g79
n46,g67,g90
n7,g60,g35
n15,g52,g98
n48,g19,g0
n41,g28,g61
n76,g33,g90
n64,g56,g41
n56,g36,g70
n2,g75,g9
n1,g44,g35
