n70,g5,g14
n65,g34,g71
n6,g23,g17
n35,g80,g44
n4,g13,g22
n32,g75,g8
n72,g45,g69
n74,g37,g25
n26,g32,g41
n21,g99,g34
n60,g84,g26
n20,g89,g20
n73,g61,g78
n51,g59,g95
n69,g11,g55
n71,g1,g97
n28,g26,g99
n14,g32,g28
n45,g24,g80
n39,g94,g77
n5,g31,g85
n23,g95,g48
n24,g15,g25
n54,g92,g86
n16,g85,g78
n17,g2,g96
n18,g37,g41
n63,g99,g50
n9,g46,g41
n25,g87,g86
n30,g63,g92
n31,g64,g36
n10,g45,g17
n43,g82,g68
n68,g6,g8
n34,g43,g77
n8,g44,g33
n53,g20,g50
n55,g68,g43
n38,g39,g12
n33,g76,g2
n62,g99,g32
n11,g53,g10
n27,g57,g17
n50,g35,g31
n44,g88,g44
n12,g60,g41
n67,g46,g16
n0,g56,g1
n22,g9,g98
n58,g65,g44
n36,g46,g21
n42,g7,g18
n61,g88,g8
n3,g0,g37
n29,g3,g44
n47,g36,g24
n49,g69,g2
n52,g69,g58
n59,g32,g26
n57,g9,g62
n66,g80,g82
n37,g58,g20
n13,g93,g83
n40,g59,g92
n19,g24,g3
n46,g51,g62
n7,g79,g5
n15,g32,g19
n48,g71,g61
n41,g94,g96
n64,g60,g73
n56,g60,g45
n2,g41,g95
n1,g19,g11
