n70,g87,g71
n65,g10,g0
n6,g84,g66
n35,g44,g13
n4,g96,g92
n32,g30,g68
n72,g36,g23
n74,g40,g60
n26,g70,g88
n21,g1,g81
n60,g14,g96
n20,g17,g67
n73,g10,g8
n51,g29,g77
n69,g96,g95
n71,g39,g14
n28,g32,g40
n77,g15,g24
n14,g46,g88
n45,g58,g99
n39,g17,g16
n5,g24,g44
n23,g47,g84
n24,g73,g89
n54,g50,g6
n16,g69,g11
n17,g38,g55
n18,g92,g54
n63,g42,g29
n9,g59,g7
n25,g14,g8
n30,g87,g13
n31,g64,g21
n10,g57,g24
n43,g25,g91
n68,g15,g10
n34,g98,g92
n8,g26,g89
n79,g51,g55
n53,g30,g39
n55,g1,g4
n38,g18,g37
n33,g49,g37
n62,g58,g82
n11,g10,g2
n27,g56,g29
n50,g88,g81
n44,g91,g20
n12,g67,g77
n67,g64,g49
n75,g66,g87
n80,g59,g29
n0,g20,g68
n22,g54,g58
n58,g61,g88
n36,g83,g49
n42,g63,g26
n61,g59,g4
n78,g87,g99
n3,g28,g50
n29,g41,g88
n47,g13,g73
n49,g21,g28
n52,g24,g19
n59,g16,g23
n57,g22,g90
n66,g52,g63
n37,g43,g55
n13,g39,g57
n40,g96,g57
n19,g45,g65
n46,g79,g55
n7,g43,g49
n15,g41,g67
n48,g26,g56
n41,g2,g74
n76,g98,g12
n64,g61,g20
n56,g2,g35
n2,g79,g13
n1,g67,g11
