n70,g38,g23
n65,g58,g67
n6,g92,g60
n35,g31,g15
n4,g65,g9
n32,g76,g35
n72,g64,g80
n74,g78,g58
n26,g88,g8
n21,g89,g15
n60,g27,g70
n20,g44,g65
n73,g33,g92
n51,g21,g9
n69,g31,g94
n71,g12,g32
n28,g45,g16
n77,g49,g54
n14,g53,g13
n45,g73,g96
n39,g23,g28
n5,g44,g18
n23,g70,g67
n24,g3,g13
n54,g93,g91
n16,g8,g31
n17,g34,g72
n18,g36,g17
n63,g71,g87
n9,g11,g66
n25,g69,g99
n30,g73,g50
n31,g61,g15
n10,g65,g56
n43,g43,g61
n68,g90,g22
n34,g74,g54
n8,g26,g41
n79,g40,g99
n53,g52,g41
n55,g94,g11
n38,g76,g33
n33,g12,g34
n62,g67,g15
n11,g81,g27
n27,g88,g66
n50,g25,g53
n44,g35,g69
n12,g18,g64
n67,g59,g6
n75,g12,g69
n80,g0,g36
n0,g2,g17
n22,g86,g58
n58,g37,g71
n36,g68,g1
n42,g2,g42
n61,g72,g9
n78,g49,g18
n3,g34,g56
n29,g50,g52
n47,g92,g49
n49,g63,g48
n52,g47,g11
n59,g87,g66
n57,g50,g48
n66,g67,g25
n37,g1,g92
n13,g99,g55
n40,g54,g93
n19,g58,g82
n46,g33,g84
n7,g97,g88
n15,g18,g78
n48,g64,g15
n41,g21,g90
n76,g10,g64
n64,g49,g75
n56,g46,g47
n2,g3,g78
n1,g29,g56
