n0,g17,g2
n1,g66,g34
n2,g69,g38
n3,g3,g60
n4,g16,g88
n5,g21,g45
n6,g13,g46
n7,g12,g17
n8,g20,g73
n9,g39,g55
n10,g49,g84
n11,g44,g11
n12,g79,g45
n13,g58,g94
n14,g39,g90
n15,g13,g50
n16,g94,g53
n17,g36,g9
n18,g47,g21
n19,g48,g12
n20,g43,g40
n21,g34,g93
n22,g11,g38
n23,g35,g83
n24,g93,g30
n25,g84,g15
n26,g76,g37
n27,g99,g0
n28,g80,g31
n29,g91,g98
n30,g70,g77
n31,g90,g6
n32,g41,g11
n33,g59,g52
n34,g13,g90
n35,g29,g54
n36,g3,g38
n37,g2,g24
n38,g81,g32
n39,g94,g78
n40,g54,g88
n41,g2,g44
n42,g55,g12
n43,g4,g5
n44,g69,g94
n45,g90,g76
n46,g94,g30
n47,g51,g35
n48,g83,g55
n49,g35,g52
n50,g67,g88
n51,g59,g8
n52,g37,g38
n53,g6,g5
n54,g30,g33
n55,g57,g17
n56,g83,g96
n57,g15,g61
n58,g84,g80
n59,g24,g36
n60,g8,g14
n61,g96,g7
n62,g31,g69
n63,g57,g65
n64,g75,g30
n65,g48,g0
n66,g66,g80
n67,g92,g86
n68,g99,g69
n69,g49,g10
n70,g65,g49
n71,g8,g80
n72,g42,g49
n73,g95,g50
n74,g93,g39
n75,g20,g0
n76,g8,g64
n77,g15,g40
n78,g27,g47
n79,g7,g95
n80,g89,g27
n81,g96,g80
n82,g1,g59
n83,g58,g6
n84,g97,g33
n85,g68,g67
n86,g10,g28
n87,g95,g49
n88,g84,g89
n89,g55,g72
n90,g35,g57
n91,g8,g28
n92,g46,g6
n93,g28,g36
n94,g43,g56
n95,g21,g82
n96,g2,g78
n97,g92,g59
n98,g31,g73
n99,g85,g45
