n70,g40,g26
n65,g93,g13
n6,g58,g15
n35,g44,g55
n4,g59,g54
n32,g61,g62
n26,g50,g51
n21,g25,g15
n60,g14,g8
n20,g4,g82
n51,g52,g11
n69,g81,g53
n71,g15,g9
n28,g11,g29
n14,g80,g51
n45,g81,g65
n39,g73,g40
n5,g9,g39
n23,g50,g9
n24,g61,g28
n54,g98,g81
n16,g57,g98
n17,g7,g56
n18,g30,g61
n63,g94,g74
n9,g86,g52
n25,g55,g0
n30,g90,g12
n31,g97,g77
n10,g87,g42
n43,g35,g93
n68,g87,g55
n34,g37,g65
n8,g34,g49
n53,g64,g85
n55,g94,g22
n38,g13,g19
n33,g83,g32
n62,g14,g21
n11,g42,g6
n27,g89,g14
n50,g82,g14
n44,g84,g54
n12,g67,g15
n67,g10,g27
n0,g45,g70
n22,g77,g45
n58,g74,g28
n36,g80,g29
n42,g66,g1
n61,g87,g50
n3,g93,g6
n29,g77,g91
n47,g82,g78
n49,g0,g2
n52,g63,g80
n59,g65,g69
n57,g19,g62
n66,g58,g86
n37,g94,g49
n13,g14,g37
n40,g32,g88
n19,g89,g67
n46,g54,g66
n7,g19,g17
n15,g25,g44
n48,g8,g74
n41,g67,g36
n64,g94,g61
n56,g69,g55
n2,g69,g24
n1,g69,g82
